Code,Date,Open,High,Low,Close,Volume
XAO,20120103,4123.299805,4160.600098,4122.600098,4155.200195,439899600
XAO,20120104,4175.899902,4254,4175.700195,4239.5,806516200
XAO,20120105,4231.700195,4231.700195,4186.700195,4196.600098,645734400
XAO,20120106,4194.200195,4198.200195,4164,4164.5,652275800
XAO,20120109,4170.600098,4183.799805,4145.100098,4161.5,639837000
XAO,20120110,4169.299805,4208.600098,4169.299805,4206.600098,760923400
XAO,20120111,4214.200195,4254.899902,4214.200195,4242.899902,804011200
XAO,20120112,4245.5,4251.5,4226,4238.399902,724990200
XAO,20120113,4246.899902,4261.799805,4244.899902,4255.399902,755501200
XAO,20120116,4244,4245.399902,4201.5,4208.899902,660080800
XAO,20120117,4220.100098,4277.700195,4219.299805,4277.700195,926949000
XAO,20120118,4278.799805,4290,4262.799805,4280.600098,939774800
XAO,20120119,4290.200195,4320.600098,4278.600098,4278.600098,1007868400
XAO,20120120,4285.299805,4312.799805,4284.600098,4303,1001973500
XAO,20120123,4300.200195,4301.700195,4287.5,4287.600098,660306200
XAO,20120124,4290.700195,4311.100098,4281.799805,4286.399902,737934600
XAO,20120125,4289.5,4329.5,4289.200195,4329.100098,919214400
XAO,20120127,4333.799805,4373.299805,4333.799805,4348.5,898880800
XAO,20120130,4347,4355.299805,4327.299805,4334.399902,763909400
XAO,20120131,4332.700195,4348.899902,4323.799805,4325.700195,1018690900
XAO,20120201,4322.399902,4328.100098,4291,4291,1221422300
XAO,20120202,4306.5,4349,4305.299805,4333.200195,1113003900
XAO,20120203,4336.600098,4340.799805,4318,4320.100098,1031078300
XAO,20120206,4334.600098,4377.5,4333.5,4364.600098,912430400
XAO,20120207,4359.600098,4380.399902,4340.399902,4344.899902,979607200
XAO,20120208,4340.200195,4367.100098,4340.200195,4363.700195,1174082000
XAO,20120209,4356.899902,4357.5,4320.299805,4357.100098,1044951400
XAO,20120210,4354.700195,4362.5,4322.600098,4322.600098,1059731800
XAO,20120213,4321.899902,4362.799805,4320.899902,4359.399902,931936400
XAO,20120214,4354.200195,4354.700195,4310.799805,4318.899902,1072698900
XAO,20120215,4318.100098,4332.299805,4300.100098,4327.399902,1079238900
