Code,Date,Open,High,Low,Close,Volume
XAO,20090102,3660.800049,3704.100098,3621.5,3655.699951,542029100
XAO,20090105,3680.100098,3709.600098,3623.199951,3638.899902,1039857900
XAO,20090106,3643.100098,3706.399902,3643.100098,3689.199951,1023273500
XAO,20090107,3712.300049,3762.5,3710.600098,3728.199951,1283558500
XAO,20090108,3699.399902,3699.800049,3614.800049,3643.600098,940493900
XAO,20090109,3654.100098,3686.600098,3644,3680.399902,796894500
XAO,20090112,3668.600098,3668.600098,3603.100098,3624,721963200
XAO,20090113,3608.600098,3608.600098,3555.600098,3593.899902,706590900
XAO,20090114,3602.100098,3627.899902,3581.199951,3624.300049,726901100
XAO,20090115,3590.600098,3591.800049,3463.199951,3476.800049,767706000
XAO,20090116,3494.100098,3519.199951,3487.300049,3494.899902,716530400
XAO,20090119,3500.300049,3542.600098,3500.300049,3531,552664000
XAO,20090120,3508.899902,3508.899902,3393.899902,3425,699748100
XAO,20090121,3410.5,3410.800049,3363.600098,3394.800049,778802300
XAO,20090122,3407.100098,3439.600098,3397.899902,3431.899902,707265300
XAO,20090123,3418.600098,3418.800049,3300.199951,3300.300049,924189100
XAO,20090127,3328.600098,3393.800049,3327,3392.300049,758879600
XAO,20090128,3398.399902,3444.899902,3365.600098,3435.100098,805770800
XAO,20090129,3460.600098,3496.5,3442.899902,3461.300049,981432700
XAO,20090130,3450.300049,3484.800049,3410.399902,3478.100098,1013285000
XAO,20090202,3460,3467.199951,3426.899902,3443.5,707520900
XAO,20090203,3450.300049,3516.399902,3448.199951,3449.100098,1058865400
XAO,20090204,3444.5,3454.300049,3374.800049,3382.300049,1008116400
XAO,20090205,3400.600098,3403.600098,3361.600098,3372.600098,974966000
XAO,20090206,3383.399902,3432.300049,3383.300049,3407.5,858786300
XAO,20090209,3431.899902,3463,3429.699951,3445.800049,851453800
XAO,20090210,3452.199951,3459.300049,3404.899902,3428.600098,824959100
XAO,20090211,3402.5,3418.100098,3354.600098,3418.100098,756126000
XAO,20090212,3419.300049,3493.300049,3418,3458.5,951043800
XAO,20090213,3453.100098,3497.800049,3451.199951,3496.699951,836160700
XAO,20090216,3488.199951,3488.199951,3446.100098,3461.300049,641253700
XAO,20090217,3453.899902,3481.899902,3398.300049,3412.199951,1084115700
XAO,20090218,3387.199951,3389,3323.5,3366.899902,1142128800
XAO,20090219,3367,3423.199951,3345.899902,3398,1070836900
XAO,20090220,3398.300049,3399.199951,3334.399902,3353,861029500
XAO,20090223,3339.800049,3339.800049,3269.399902,3304.100098,909920000
XAO,20090224,3288,3290.800049,3255,3285,945366500
XAO,20090225,3305.600098,3332.399902,3271.399902,3281.5,1083960100
XAO,20090226,3281.699951,3316.399902,3275.899902,3297.399902,1040568600
XAO,20090227,3296.300049,3313.600098,3264.199951,3296.899902,1472134100
XAO,20090302,3283.399902,3284.399902,3190.699951,3203.800049,1006180200
XAO,20090303,3204.199951,3204.199951,3112.600098,3171.399902,1107290400
XAO,20090304,3161.399902,3164.199951,3102,3125.899902,992971900
XAO,20090305,3154.399902,3177.100098,3141.399902,3148.800049,1151761900
XAO,20090306,3132.199951,3133.100098,3091.600098,3111.699951,971305000
XAO,20090309,3128.399902,3142.899902,3104.199951,3121.699951,729280000
XAO,20090310,3116,3143.199951,3090.800049,3143.199951,953463900
XAO,20090311,3171.399902,3217.399902,3170.800049,3199.100098,1286824000
XAO,20090312,3207.5,3225.100098,3181.100098,3190.399902,913094500
XAO,20090313,3207.5,3302.100098,3206.899902,3294.699951,1410720800
XAO,20090316,3295.699951,3321.899902,3289.300049,3297.300049,1587250500
XAO,20090317,3300.100098,3393.399902,3299.300049,3393.399902,1349705100
XAO,20090318,3395.600098,3425.800049,3376.199951,3386.199951,1624000300
XAO,20090319,3394,3435.699951,3393.899902,3416.800049,2260150800
XAO,20090320,3432.5,3432.600098,3404.699951,3405,1706623200
XAO,20090323,3408.100098,3483.100098,3397,3483.100098,1166156000
XAO,20090324,3508.199951,3574.800049,3508.199951,3517.300049,1383736800
XAO,20090325,3517.300049,3560.600098,3499,3546.199951,1172558100
XAO,20090326,3548.100098,3602.600098,3541.100098,3586.300049,1306194500
XAO,20090327,3595.300049,3645.800049,3595.300049,3615.600098,1376619400
XAO,20090330,3603.399902,3604.100098,3544.300049,3554.199951,887484500
XAO,20090331,3539.100098,3566.899902,3519.600098,3532.300049,1290952100
XAO,20090401,3533.5,3546.699951,3503.800049,3527.199951,1164738200
XAO,20090402,3539.5,3640.899902,3539.199951,3622.199951,1471350800
XAO,20090403,3643.399902,3688.199951,3643.399902,3674,1568484200
XAO,20090406,3673,3700.699951,3672.699951,3696.399902,1330231600
XAO,20090407,3684.800049,3685,3646.300049,3648.5,1359552400
XAO,20090408,3635.5,3635.5,3560.199951,3567.5,1063288600
XAO,20090409,3574.100098,3619.5,3573.600098,3617.5,898159600
XAO,20090414,3639.800049,3718.300049,3639.399902,3697.899902,1129720200
XAO,20090415,3691.699951,3707.600098,3682.300049,3693.899902,1129808700
XAO,20090416,3699.100098,3750.5,3698.800049,3725.600098,1230515900
XAO,20090417,3734.600098,3795.899902,3728.100098,3728.100098,1384327200
XAO,20090420,3729.100098,3739.300049,3687.300049,3722.600098,1115190300
XAO,20090421,3695.899902,3695.899902,3618.5,3633.100098,1054744500
XAO,20090422,3643.399902,3657.600098,3620.600098,3627.199951,1115905000
XAO,20090423,3634.5,3696.899902,3632.699951,3695.800049,1179634200
XAO,20090424,3697,3706.699951,3645.300049,3668.199951,1184644700
XAO,20090427,3679.699951,3735,3643.399902,3690,957587200
XAO,20090428,3687.300049,3734,3664.199951,3671.699951,1075239300
XAO,20090429,3660,3686.800049,3646.5,3661.899902,1183128700
XAO,20090430,3662,3760.800049,3661.899902,3744.699951,1378827000
XAO,20090501,3736.899902,3747.899902,3721,3737.899902,995318300
XAO,20090504,3748.199951,3846,3748.199951,3846,1229040200
XAO,20090505,3863,3907.300049,3849.300049,3862.199951,1633134000
XAO,20090506,3862.199951,3878.199951,3826.100098,3840.100098,1615390300
XAO,20090507,3861.199951,3925.5,3860.800049,3912.100098,1959168400
XAO,20090508,3895,3920.5,3884.199951,3919.600098,1349375200
XAO,20090511,3921.399902,3941.699951,3887.399902,3910.5,1972241200
XAO,20090512,3900.5,3900.5,3843.699951,3863.600098,1359239600
XAO,20090513,3864.100098,3879.5,3827.199951,3842.5,1402274600
XAO,20090514,3813.899902,3814.199951,3709.5,3710.800049,1455178000
XAO,20090515,3727.600098,3775.699951,3726.899902,3758.899902,1289304900
XAO,20090518,3750.5,3750.5,3703.699951,3721.600098,1024138600
XAO,20090519,3742.399902,3804.300049,3741.899902,3800.600098,1357188800
XAO,20090520,3808.199951,3814.600098,3778.699951,3808.899902,1205489900
XAO,20090521,3808.600098,3816.899902,3782.5,3804.699951,1353585400
XAO,20090522,3788.899902,3789.600098,3744.5,3755.399902,1234922500
XAO,20090525,3757.300049,3778.300049,3719.800049,3735.300049,960594900
XAO,20090526,3734.100098,3781.600098,3722.100098,3781.600098,1160078300
XAO,20090527,3790.899902,3828.399902,3790.5,3795.300049,1586348600
XAO,20090528,3779.5,3780,3736.699951,3753.899902,1332328700
XAO,20090529,3754.199951,3817.199951,3753.899902,3813.300049,1930771800
XAO,20090601,3813.199951,3887.899902,3807.699951,3887.899902,1511701700
XAO,20090602,3903.100098,3957.399902,3903.100098,3948.100098,1864991000
XAO,20090603,3947.699951,4009.399902,3943.300049,4009.300049,1845889200
XAO,20090604,4009.300049,4009.300049,3925.600098,3932.5,1719375000
XAO,20090605,3932.5,4016.899902,3932.5,3969,1854857600
XAO,20090609,3959.300049,3992.600098,3933.600098,3933.600098,1646967600
XAO,20090610,3947.800049,4016.300049,3947,4016.300049,1829197000
XAO,20090611,4013.600098,4052.300049,4013.300049,4047.300049,1671134700
XAO,20090612,4046.699951,4078.300049,4038.800049,4061.5,1898499000
XAO,20090615,4050.399902,4058.600098,4030.399902,4030.399902,1955604800
XAO,20090616,4014.5,4015.899902,3950.300049,3957.899902,1478201700
XAO,20090617,3941.899902,3942.100098,3875.699951,3904.199951,1656255800
XAO,20090618,3897.399902,3914.899902,3868.800049,3887.399902,1712425200
XAO,20090619,3894.199951,3927.399902,3893.199951,3894.399902,1663706900
XAO,20090622,3902.100098,3924.899902,3891.100098,3910.800049,1252107400
XAO,20090623,3884.199951,3884.199951,3786.899902,3793,1412880200
XAO,20090624,3797.399902,3807.300049,3766.600098,3802.199951,1237348900
XAO,20090625,3809.100098,3852.899902,3808.800049,3851.5,1174549900
XAO,20090626,3858.600098,3909.899902,3858.600098,3899.5,1319376200
XAO,20090629,3896.300049,3921.699951,3879.5,3882.699951,1046754600
XAO,20090630,3894.600098,3947.800049,3894.5,3947.800049,1459245600
XAO,20090701,3934.399902,3934.399902,3858.100098,3872.300049,1134162200
XAO,20090702,3883.899902,3907.699951,3870.699951,3875.199951,1243860100
XAO,20090703,3858.899902,3858.899902,3803.699951,3826.600098,1067300000
XAO,20090706,3820.199951,3820.5,3769,3784.199951,823449100
XAO,20090707,3778.600098,3785.699951,3761.600098,3767.800049,911400600
XAO,20090708,3752.800049,3766,3710.100098,3766,1256161400
XAO,20090709,3764.300049,3766.699951,3740.199951,3761.399902,1012106600
XAO,20090710,3761.5,3792.800049,3761.399902,3790.600098,856646600
XAO,20090713,3787.199951,3790.399902,3736.399902,3738,844521400
XAO,20090714,3756.199951,3858.800049,3756.199951,3858.800049,912726700
XAO,20090715,3862.600098,3921.800049,3862.399902,3917.5,1110569700
XAO,20090716,3936.199951,4012,3935,3987.800049,1308624700
XAO,20090717,3993.399902,4016.899902,3981.199951,3992.899902,977644900
XAO,20090720,3998.199951,4058.699951,3998.199951,4044.199951,976237100
XAO,20090721,4052.800049,4079.399902,4042.100098,4048.300049,1138902200
XAO,20090722,4052.300049,4073.5,4046.5,4068.899902,1322440500
XAO,20090723,4061,4076.699951,4053.300049,4072.600098,1468234500
XAO,20090724,4088.199951,4130.399902,4088.199951,4097.299805,1475852800
XAO,20090727,4104.899902,4160.899902,4104.899902,4147.799805,1234428100
XAO,20090728,4148.700195,4181.899902,4148.600098,4174,1416741600
XAO,20090729,4162.600098,4183.100098,4147.5,4148.899902,1568058500
XAO,20090730,4144.600098,4206.299805,4142.200195,4195.899902,1514616300
XAO,20090731,4215.700195,4251.799805,4214.399902,4249.5,1932795200
XAO,20090803,4251.5,4287.899902,4250.200195,4270.5,1240119700
