Date,Open,High,Low,Close,Adj Close,Volume
2020-04-01,5110.600098,5301.299805,5110.600098,5290.700195,5290.700195,1368703700
2020-04-02,5290.700195,5290.700195,5100.100098,5188.700195,5188.700195,1393658100
2020-04-03,5188.700195,5282.600098,5063.500000,5106.899902,5106.899902,1548105600
2020-04-06,5106.899902,5338.000000,5106.899902,5323.600098,5323.600098,1273475800
2020-04-07,5323.600098,5464.200195,5237.000000,5301.299805,5301.299805,1523457800
2020-04-08,5301.299805,5368.000000,5176.000000,5258.799805,5258.799805,1507546700
2020-04-09,5258.799805,5439.399902,5258.799805,5439.399902,5439.399902,1363194100
2020-04-14,5439.399902,5545.100098,5414.899902,5542.500000,5542.500000,1698645200
2020-04-15,5542.500000,5589.700195,5476.299805,5523.299805,5523.299805,1486574700
2020-04-16,5467.600098,5467.600098,5467.600098,5467.600098,5467.600098,1690000000
2020-04-17,5467.600098,5618.100098,5467.600098,5544.700195,5544.700195,1486163100
2020-04-20,5543.200195,5550.000000,5414.700195,5414.700195,5414.700195,1185697800
2020-04-21,5414.700195,5414.700195,5271.299805,5278.600098,5278.600098,1326339300
2020-04-22,5278.600098,5305.100098,5156.000000,5273.799805,5273.799805,1292673200
2020-04-23,5273.799805,5337.899902,5238.799805,5272.799805,5272.799805,1172142300
2020-04-24,5272.799805,5321.399902,5265.500000,5300.700195,5300.700195,1044956200
2020-04-27,5300.700195,5397.700195,5283.299805,5388.299805,5388.299805,961888000
2020-04-28,5388.299805,5439.299805,5340.899902,5381.200195,5381.200195,1126246000
2020-04-29,5381.200195,5463.799805,5381.200195,5463.799805,5463.799805,1241964900
2020-04-30,5463.799805,5623.000000,5463.799805,5597.700195,5597.700195,1664887500
