Date,Open,High,Low,Close,Adj Close,Volume
2020-05-01,5597.700195,5597.700195,5325.000000,5325.000000,5325.000000,1378619600
2020-05-04,5325.000000,5398.200195,5246.399902,5389.500000,5389.500000,1217178000
2020-05-05,5389.500000,5478.100098,5389.500000,5478.100098,5478.100098,1009812300
2020-05-06,5464.799805,5464.799805,5464.799805,5464.799805,5464.799805,1070000000
2020-05-07,5464.799805,5468.299805,5428.600098,5449.899902,5449.899902,1067694900
2020-05-08,5449.899902,5521.200195,5449.899902,5488.000000,5488.000000,1255940100
2020-05-11,5488.000000,5587.399902,5488.000000,5559.100098,5559.100098,1290803900
2020-05-12,5559.100098,5559.100098,5469.899902,5497.299805,5497.299805,1240427500
2020-05-13,5497.299805,5513.700195,5394.600098,5513.700195,5513.700195,1279046700
2020-05-14,5513.299805,5513.299805,5418.000000,5418.000000,5418.000000,1192666200
2020-05-15,5418.000000,5499.600098,5418.000000,5492.799805,5492.799805,1077501100
2020-05-18,5557.500000,5557.500000,5557.500000,5557.500000,5557.500000,1140000000
2020-05-19,5557.500000,5704.399902,5557.500000,5658.799805,5658.799805,1257544300
2020-05-20,5658.799805,5693.399902,5608.200195,5680.100098,5680.100098,1111769100
2020-05-21,5680.100098,5721.899902,5653.700195,5660.899902,5660.899902,1190000000
2020-05-22,5660.899902,5682.500000,5605.600098,5608.799805,5608.799805,1110646900
2020-05-25,5608.799805,5729.899902,5608.799805,5729.899902,5729.899902,995242500
2020-05-26,5729.899902,5889.899902,5729.899902,5889.899902,5889.899902,1461385100
2020-05-27,5889.899902,5941.700195,5820.899902,5884.899902,5884.899902,1801612900
2020-05-28,5884.899902,6029.899902,5884.899902,5957.799805,5957.799805,1668836800
2020-05-29,5957.799805,5957.799805,5870.700195,5872.200195,5872.200195,3067783700
