Date,Open,High,Low,Close,Adj Close,Volume
2020-07-01,6001.299805,6063.299805,6000.399902,6041.000000,6041.000000,1150631300
2020-07-02,6041.000000,6144.200195,6041.000000,6142.299805,6142.299805,1218556400
2020-07-03,6142.299805,6209.299805,6128.799805,6163.700195,6163.700195,981157500
2020-07-06,6163.700195,6186.799805,6125.899902,6125.899902,6125.899902,899893500
2020-07-07,6125.899902,6192.899902,6118.399902,6126.700195,6126.700195,1148699700
2020-07-08,6126.700195,6131.299805,6034.299805,6034.299805,6034.299805,1158604100
2020-07-09,6034.299805,6117.899902,6034.299805,6074.899902,6074.899902,1079136400
2020-07-10,6074.899902,6076.500000,6017.000000,6036.299805,6036.299805,934589100
2020-07-13,6116.299805,6124.700195,6036.399902,6089.299805,6089.299805,1085361300
2020-07-14,6089.299805,6089.299805,6025.600098,6045.500000,6045.500000,1001571600
2020-07-15,6045.500000,6160.399902,6045.500000,6160.399902,6160.399902,1004062900
2020-07-16,6160.399902,6186.399902,6102.500000,6123.000000,6123.000000,1004128000
2020-07-17,6123.000000,6155.700195,6108.600098,6144.899902,6144.899902,872182500
2020-07-20,6144.899902,6151,6100.700195,6112.299805,6112.299805,827954200
2020-07-21,6112.299805,6272.299805,6112.299805,6268.799805,6268.799805,1119674300
2020-07-22,6268.799805,6268.799805,6173.299805,6192.600098,6192.600098,1008566000
2020-07-23,6213.899902,6213.899902,6213.899902,6213.899902,6213.899902,975380000
2020-07-24,6213.899902,6213.899902,6132.799805,6148,6148,856041300
2020-07-27,6148,6170.899902,6138.899902,6169.600098,6169.600098,948324400
2020-07-28,6169.600098,6239.799805,6146.299805,6146.799805,6146.799805,1396454500
2020-07-29,6146.799805,6174.200195,6122,6128,6128,993650000
2020-07-30,6128,6191.600098,6128,6177.5,6177.5,992770000
2020-07-31,6177.5,6177.5,6023.600098,6058.299805,6058.299805,1237147200
