XAO,19980102,2616.5,2616.5,2605.300049,2609.100098,0
XAO,19980105,2609.100098,2647.899902,2609.100098,2644.300049,0
XAO,19980106,2644.300049,2685.600098,2641.399902,2685.300049,0
XAO,19980107,2685.300049,2685.300049,2642,2646.899902,0
XAO,19980108,2646.899902,2657.300049,2633.699951,2650.699951,0
XAO,19980109,2650.699951,2650.699951,2585.800049,2603.100098,0
XAO,19980112,2603.100098,2603.100098,2534.100098,2542.399902,0
XAO,19980113,2542.399902,2568.100098,2542.399902,2565.300049,0
XAO,19980114,2565.300049,2610.5,2565.300049,2605.300049,0
XAO,19980115,2605.300049,2605.300049,2582,2584.5,0
XAO,19980116,2584.5,2618.300049,2571.399902,2614,0
XAO,19980119,2614,2653.800049,2614,2650.699951,0
XAO,19980120,2645,2645,2633.399902,2639.399902,0
XAO,19980121,2639.399902,2668.399902,2619.300049,2622.800049,0
XAO,19980122,2622.800049,2633,2590.699951,2599.399902,0
XAO,19980123,2599.399902,2623.300049,2584.800049,2623.300049,0
XAO,19980127,2623.300049,2632.100098,2600.899902,2603.899902,0
XAO,19980128,2603.899902,2622.899902,2603.899902,2621.100098,0
XAO,19980129,2621.100098,2644.100098,2621.100098,2642.699951,0
XAO,19980130,2642.699951,2668.300049,2642.699951,2656.699951,0
XAO,19980202,2656.699951,2680,2650.899902,2670.100098,0
XAO,19980203,2670.100098,2688.300049,2653.100098,2654.399902,0
XAO,19980204,2654.399902,2675.100098,2645.5,2656.899902,0
XAO,19980205,2656.899902,2660.399902,2635.699951,2657.899902,0
XAO,19980206,2657.899902,2667.800049,2654.5,2656.100098,0
XAO,19980209,2656.100098,2691.600098,2656.100098,2685.300049,0
XAO,19980210,2685.300049,2685.699951,2665.199951,2668,0
XAO,19980211,2668,2689.100098,2668,2678,0
XAO,19980212,2678,2678,2670.800049,2674.300049,0
XAO,19980213,2674.300049,2679.399902,2644.899902,2653,0
XAO,19980216,2653,2653,2625.199951,2629.100098,0
XAO,19980217,2621.199951,2657.800049,2621,2657,0
XAO,19980218,2657,2669.399902,2653.199951,2661.199951,0
XAO,19980219,2661.199951,2678.699951,2656.5,2658.800049,0
XAO,19980220,2658.800049,2658.800049,2639,2645.100098,0
XAO,19980223,2646.199951,2655.100098,2643.699951,2655.100098,0
XAO,19980224,2653,2666.800049,2640.199951,2666.199951,0
XAO,19980225,2666.199951,2678.5,2658.899902,2675.699951,0
XAO,19980226,2676,2706.100098,2676,2696,0
XAO,19980227,2696,2705.100098,2681.800049,2697.399902,0
XAO,19980302,2697.399902,2719.800049,2694.300049,2697.899902,0
XAO,19980303,2697.899902,2697.899902,2671.699951,2684.399902,0
XAO,19980304,2684.399902,2710.199951,2683,2705.399902,0
XAO,19980305,2705.399902,2705.399902,2646.899902,2652.699951,0
XAO,19980306,2652.699951,2669,2638.600098,2667.600098,0
XAO,19980309,2667.600098,2689.5,2667.600098,2680.699951,0
XAO,19980310,2680.699951,2700.100098,2679.100098,2692.899902,0
XAO,19980311,2692.899902,2724.100098,2692.899902,2714.800049,0
XAO,19980312,2714.800049,2726.600098,2709.699951,2719.5,0
XAO,19980313,2719.5,2731.699951,2709,2731.600098,0
XAO,19980316,2731.600098,2732.800049,2716.600098,2729.899902,0
XAO,19980317,2729.899902,2769.600098,2729.899902,2767.100098,0
XAO,19980318,2767.100098,2789.399902,2763.699951,2769.600098,0
XAO,19980319,2769.600098,2774.199951,2762.699951,2772.600098,0
XAO,19980320,2772.600098,2787.800049,2768.699951,2775.199951,0
XAO,19980323,2775.199951,2795.199951,2773.600098,2779.300049,0
XAO,19980324,2779.300049,2799.199951,2774.800049,2792,0
XAO,19980325,2792,2794.600098,2776.5,2781.600098,0
XAO,19980326,2781.600098,2787.699951,2773.399902,2781.100098,0
XAO,19980327,2781.100098,2781.100098,2758.300049,2762.699951,0
XAO,19980330,2762.699951,2762.699951,2734,2741,0
XAO,19980331,2741,2749.399902,2737.5,2744.199951,0
XAO,19980401,2744.199951,2761.399902,2743.600098,2752.899902,0
XAO,19980402,2752.899902,2768.800049,2752.600098,2757,0
XAO,19980403,2757,2778.199951,2757,2770.800049,0
XAO,19980406,2770.800049,2802.600098,2770.399902,2795.600098,0
XAO,19980407,2795.600098,2806.100098,2784,2794.800049,0
XAO,19980408,2794.800049,2813.5,2787.699951,2813.5,0
XAO,19980409,2813.5,2813.5,2792,2805.800049,0
XAO,19980414,2805.800049,2840.899902,2805.800049,2840.899902,0
XAO,19980415,2840.899902,2874.800049,2836.100098,2870.5,0
XAO,19980416,2870.5,2893.699951,2870.399902,2881.399902,0
XAO,19980417,2881.399902,2881.399902,2858.600098,2867.5,0
XAO,19980420,2867.5,2884.699951,2866.800049,2872.5,0
