Code,Date,Open,High,Low,Close,Volume
XAO,20150102,5388.600098,5415,5366.399902,5415,0
XAO,20150105,5415,5447.600098,5409.399902,5429.5,0
XAO,20150106,5429.5,5429.5,5321.5,5346.200195,0
XAO,20150107,5346.200195,5348.899902,5301.200195,5334.5,0
XAO,20150108,5334.5,5373.399902,5334.5,5359.399902,0
XAO,20150109,5359.399902,5440.100098,5359.399902,5440.100098,0
XAO,20150112,5440.100098,5440.100098,5396.299805,5399.5,0
XAO,20150113,5399.5,5399.5,5352.299805,5382.100098,0
XAO,20150114,5382.100098,5382.700195,5325.600098,5332.200195,0
XAO,20150115,5332.200195,5332.200195,5283.899902,5310.600098,0
XAO,20150116,5310.600098,5311.799805,5248.5,5278.799805,0
XAO,20150119,5278.799805,5348.899902,5278.799805,5289,0
XAO,20150120,5289,5293.299805,5263.5,5286.799805,0
XAO,20150121,5286.799805,5367.399902,5286.799805,5367.399902,0
XAO,20150122,5367.399902,5404.200195,5367.399902,5390.5,0
XAO,20150123,5390.5,5468.200195,5390.5,5468.200195,0
XAO,20150127,5468.200195,5511.5,5464.100098,5511.5,0
XAO,20150128,5511.5,5522.200195,5486.600098,5516.600098,0
XAO,20150129,5516.600098,5538.100098,5483,5532.200195,0
XAO,20150130,5532.200195,5579.399902,5532.200195,5551.600098,0
XAO,20150202,5551.600098,5600,5551.600098,5586.5,0
XAO,20150203,5586.5,5676.100098,5586.5,5666.200195,0
XAO,20150204,5666.200195,5759.200195,5666.200195,5733.700195,0
XAO,20150205,5733.700195,5772.299805,5715.200195,5765.5,0
XAO,20150206,5765.5,5803,5764.799805,5774.700195,0
XAO,20150209,5774.700195,5774.700195,5736.600098,5770.100098,0
XAO,20150210,5770.100098,5774,5739.100098,5757.399902,0
XAO,20150211,5757.399902,5777.399902,5721.100098,5731.700195,0
XAO,20150212,5731.700195,5752.799805,5704,5707.700195,0
XAO,20150213,5707.700195,5850.200195,5707.700195,5835.5,0
XAO,20150216,5835.5,5852.299805,5804,5849.5,0
XAO,20150217,5849.5,5849.5,5809.100098,5822.299805,0
XAO,20150218,5822.299805,5877.899902,5810.100098,5877.899902,0
XAO,20150219,5877.899902,5908.299805,5854.799805,5869.799805,0
XAO,20150220,5869.799805,5876.399902,5837.700195,5845.600098,0
XAO,20150223,5845.600098,5879.799805,5835.600098,5872.399902,0
XAO,20150224,5872.399902,5894.5,5851.399902,5890,0
XAO,20150225,5890,5917.100098,5878.200195,5908.600098,0
XAO,20150226,5908.600098,5908.600098,5869,5877.899902,0
XAO,20150227,5877.899902,5913,5847.899902,5898.5,0
XAO,20150302,5898.5,5949.299805,5898.5,5926.299805,0
XAO,20150303,5926.299805,5962,5872.799805,5902.899902,0
XAO,20150304,5902.899902,5916.100098,5869.100098,5871.5,0
XAO,20150305,5871.5,5873.700195,5840.399902,5873.700195,0
XAO,20150306,5873.700195,5885.299805,5841.5,5868.600098,0
XAO,20150309,5868.600098,5868.600098,5786.799805,5793,0
XAO,20150310,5793,5825.299805,5782.100098,5794.299805,0
XAO,20150311,5794.299805,5794.299805,5720.5,5763.299805,0
XAO,20150312,5763.299805,5820.899902,5756.700195,5816,0
XAO,20150313,5816,5821,5771.899902,5788,0
XAO,20150316,5788,5788,5736,5769.700195,0
XAO,20150317,5769.700195,5831.200195,5769.700195,5811,0
XAO,20150318,5811,5813.5,5757.700195,5808,0
XAO,20150319,5808,5913.600098,5808,5912.5,0
XAO,20150320,5912.5,5940,5892.100098,5936.299805,0
XAO,20150323,5936.299805,5956.100098,5915.5,5921,0
XAO,20150324,5921,5945.700195,5921,5934.5,0
XAO,20150325,5934.5,5952.5,5927.100098,5937.100098,0
XAO,20150326,5937.100098,5937.100098,5849.700195,5849.700195,0
XAO,20150327,5849.700195,5901.100098,5848.5,5888.899902,0
XAO,20150330,5888.899902,5888.899902,5799.799805,5816.299805,0
XAO,20150331,5816.299805,5898.100098,5816.299805,5861.899902,0
XAO,20150401,5861.899902,5861.899902,5817.700195,5832.899902,0
XAO,20150402,5832.899902,5877.799805,5832.899902,5869.700195,0
XAO,20150407,5869.700195,5947.799805,5868.100098,5893.200195,0
XAO,20150408,5893.200195,5940.5,5893.200195,5928.299805,0
XAO,20150409,5928.299805,5931.100098,5899.799805,5901.5,0
XAO,20150410,5901.5,5935.399902,5896.5,5935.399902,0
XAO,20150413,5935.399902,5963.5,5926.899902,5928.100098,0
XAO,20150414,5928.100098,5928.100098,5898.600098,5916.200195,0
XAO,20150415,5916.200195,5927.799805,5864.299805,5877.299805,0
XAO,20150416,5877.299805,5939.299805,5877.299805,5917.600098,0
XAO,20150417,5917.600098,5917.600098,5843.899902,5851.5,0
XAO,20150420,5851.5,5851.5,5783.700195,5806.799805,0
XAO,20150421,5806.799805,5858.600098,5806.799805,5844,0
XAO,20150422,5844,5846.299805,5794.899902,5812.799805,0
XAO,20150423,5812.799805,5824.100098,5802.200195,5820.299805,0
XAO,20150424,5820.299805,5907.700195,5820.299805,5906.799805,0
XAO,20150427,5906.799805,5956.899902,5906.799805,5954.799805,0
XAO,20150428,5954.799805,5956.600098,5921.5,5921.5,0
XAO,20150429,5921.5,5921.5,5818.200195,5818.200195,0
XAO,20150430,5818.200195,5818.200195,5734.700195,5773.700195,0
