Code,Date,Open,High,Low,Close,Volume
XAO,20140102,5353.100098,5383.399902,5353.100098,5369.799805,417726200
XAO,20140103,5369.799805,5369.799805,5328.600098,5351.799805,440613400
XAO,20140106,5351.799805,5364.399902,5321.799805,5327.700195,474850500
XAO,20140107,5327.700195,5346.700195,5316.399902,5318.799805,673028200
XAO,20140108,5318.799805,5353.5,5306.399902,5318.700195,697759000
XAO,20140109,5318.700195,5327.5,5298.399902,5327.5,602247600
XAO,20140110,5327.5,5327.5,5309.200195,5316.299805,802826600
XAO,20140113,5316.299805,5321.600098,5294.5,5296.799805,633954500
XAO,20140114,5296.799805,5296.799805,5215.5,5219.799805,881412900
XAO,20140115,5219.799805,5263.399902,5219.799805,5255.5,772649200
XAO,20140116,5255.5,5319.399902,5255.5,5319.399902,904667200
XAO,20140117,5319.399902,5328.600098,5295.600098,5316.399902,828832400
XAO,20140120,5316.399902,5317,5273.700195,5307.600098,0
XAO,20140121,5307.600098,5342,5289.399902,5342,685193600
XAO,20140122,5342,5342,5298.100098,5331.299805,727298700
XAO,20140123,5331.299805,5331.399902,5266.5,5275.5,817642700
XAO,20140124,5275.5,5289.700195,5254.299805,5254.299805,835572300
XAO,20140128,5254.299805,5254.299805,5174.399902,5188,904430700
XAO,20140129,5188,5240.600098,5188,5240.600098,744763700
XAO,20140130,5240.600098,5240.600098,5175.200195,5199.399902,832158900
XAO,20140131,5199.399902,5209.899902,5184.399902,5205.100098,846221600
XAO,20140203,5205.100098,5212.5,5179,5201.899902,612331500
XAO,20140204,5201.899902,5201.899902,5109.200195,5114.100098,1025023800
XAO,20140205,5114.100098,5128.600098,5072.700195,5088.700195,852644800
XAO,20140206,5088.700195,5147.399902,5088.700195,5147.399902,799811000
XAO,20140207,5147.399902,5184.700195,5147.399902,5184.5,923197400
XAO,20140210,5184.5,5236.5,5184.5,5236.5,709950700
XAO,20140211,5236.5,5273.600098,5220.5,5267.299805,909941100
XAO,20140212,5267.299805,5319.799805,5267.299805,5319.799805,1068699200
XAO,20140213,5319.5,5342.5,5314.399902,5318.700195,902420100
XAO,20140214,5318.700195,5366.899902,5318.700195,5366.899902,879978700
XAO,20140217,5394.799805,5408,5394.799805,5400.200195,1771270900
XAO,20140218,5394.799805,5408,5388.899902,5402.200195,887321700
XAO,20140219,5404.600098,5428,5402.200195,5415.5,1033631300
XAO,20140220,5415.5,5449.5,5409.299805,5421.299805,1251995200
XAO,20140221,5421.299805,5460.399902,5421.299805,5449.399902,1006726900
XAO,20140224,5449.5,5466,5436.600098,5450.100098,970497700
XAO,20140225,5450.100098,5471.799805,5438.200195,5444,965084300
XAO,20140226,5444,5461.299805,5433.700195,5447,1127947600
XAO,20140227,5447,5447,5416,5421,1042643300
XAO,20140228,5421,5449.200195,5412.299805,5415.399902,1273464300
XAO,20140303,5415.399902,5415.399902,5355.200195,5397.399902,973398500
XAO,20140304,5395.899902,5418.399902,5383.5,5411.700195,927598000
XAO,20140305,5417.200195,5464.600098,5417.200195,5457.299805,1159838200
XAO,20140306,5457.299805,5459.700195,5435.700195,5459.700195,947579800
XAO,20140307,5459.700195,5477.299805,5458.299805,5477,927284300
XAO,20140310,5477,5477,5429.299805,5430.799805,887651700
XAO,20140311,5430.799805,5448.100098,5420.299805,5429.299805,1120688900
XAO,20140312,5429.299805,5429.299805,5362.899902,5400.5,996730300
XAO,20140313,5400.5,5441.100098,5400.5,5429.100098,936397100
XAO,20140314,5429.100098,5429.100098,5347.100098,5347.100098,839875800
XAO,20140317,5347.100098,5348.100098,5329.399902,5335.200195,809164700
XAO,20140318,5335.200195,5377,5335.200195,5360.200195,0
XAO,20140319,5360.299805,5373.899902,5351.600098,5373,0
XAO,20140320,5373,5373,5307,5312.700195,1303185600
XAO,20140321,5312.700195,5354,5312.700195,5354,1921916600
XAO,20140324,5354,5362.100098,5319.200195,5362.100098,861472000
XAO,20140325,5362.100098,5362.100098,5325.600098,5351,943832600
XAO,20140326,5351,5405.299805,5351,5387.200195,992026000
XAO,20140327,5387.200195,5387.200195,5332.799805,5359.700195,873781200
XAO,20140328,5359.700195,5381.799805,5352.100098,5376.799805,983213200
XAO,20140331,5376.799805,5421.5,5376.799805,5403,845157600
XAO,20140401,5403,5409.200195,5358.600098,5394.899902,912703900
XAO,20140402,5394.899902,5414.799805,5394.899902,5408.799805,872718500
XAO,20140403,5408.799805,5424.899902,5408.799805,5415.700195,794483200
XAO,20140404,5415.700195,5428.600098,5405.399902,5428.600098,678717600
XAO,20140407,5428.600098,5428.600098,5395.5,5416.100098,605957800
XAO,20140408,5416.100098,5417.5,5392.5,5409.200195,731612800
XAO,20140409,5409.200195,5473.100098,5409.200195,5460.299805,967283400
XAO,20140410,5460.299805,5500,5460.299805,5477.5,951462700
XAO,20140411,5477.5,5477.5,5418.899902,5423.5,815083500
XAO,20140414,5423.5,5423.5,5353.600098,5353.600098,788456000
XAO,20140415,5355,5400.200195,5355,5380.299805,740198000
XAO,20140416,5380.299805,5416.5,5379.100098,5412.600098,668488900
XAO,20140417,5412.600098,5450.5,5412.600098,5444.799805,678193500
XAO,20140422,5444.799805,5470.600098,5442.700195,5467.100098,590132700
XAO,20140423,5467.100098,5507.799805,5467.100098,5502.200195,696438300
XAO,20140424,5502.200195,5521.899902,5502.200195,5515.5,763647900
XAO,20140428,5515.5,5529.200195,5503.5,5516.100098,718180900
XAO,20140429,5516.100098,5533.299805,5450.799805,5466.899902,836409500
XAO,20140430,5466.899902,5488.5,5446.299805,5470.799805,793932000
XAO,20140501,5470.799805,5481.799805,5421.5,5430.399902,698313500
XAO,20140502,5430.399902,5439.200195,5412.700195,5438.799805,689641600
XAO,20140505,5438.799805,5465.399902,5425,5443.399902,553522800
XAO,20140506,5443.399902,5472.600098,5443.399902,5462.700195,558706800
XAO,20140507,5462.700195,5462.700195,5402,5419.100098,727546200
XAO,20140508,5419.100098,5463.600098,5419.100098,5455.899902,725077400
XAO,20140509,5455.899902,5455.899902,5414.299805,5442,680602900
XAO,20140512,5442,5460.399902,5414.100098,5429,649060900
XAO,20140513,5429,5483.100098,5429,5475.399902,925035900
XAO,20140514,5475.399902,5482.600098,5453.799805,5475.899902,771600300
XAO,20140515,5476.399902,5490.200195,5452.5,5490.200195,786206000
XAO,20140516,5490.200195,5490.200195,5451.700195,5458.899902,726569900
XAO,20140519,5458.899902,5458.899902,5390.299805,5390.299805,824779900
XAO,20140520,5390.299805,5413.5,5367.5,5401.700195,735598000
XAO,20140521,5401.700195,5403.899902,5353.399902,5403.899902,867724600
XAO,20140522,5403.899902,5467.5,5403.899902,5458.100098,788151300
XAO,20140523,5458.100098,5484.299805,5458.100098,5470.299805,721836600
XAO,20140526,5470.299805,5490.399902,5470.299805,5490.399902,581715100
XAO,20140527,5490.5,5506.5,5485.5,5490.799805,604208900
XAO,20140528,5490.799805,5520.299805,5490.799805,5506.700195,720249400
XAO,20140529,5506.700195,5508,5485.100098,5499.200195,610957800
XAO,20140530,5499.200195,5504.5,5473.799805,5473.799805,1431053400
XAO,20140602,5466.299805,5502.399902,5464.200195,5499.200195,793794700
XAO,20140603,5499.200195,5506,5459.100098,5460.5,878979600
XAO,20140604,5460.5,5463.600098,5424.399902,5426.799805,789083600
XAO,20140605,5426.799805,5437,5400.600098,5419.700195,788011400
XAO,20140606,5419.700195,5452.100098,5419.700195,5443.5,825615800
XAO,20140610,5443.5,5474,5442.399902,5448.5,727519300
XAO,20140611,5448.5,5448.5,5424.399902,5432.5,754729500
XAO,20140612,5432.5,5432.5,5402.899902,5407.899902,690112000
XAO,20140613,5407.899902,5407.899902,5354.700195,5383.700195,940029200
XAO,20140616,5383.700195,5390.600098,5360.299805,5390.600098,823085000
XAO,20140617,5390.600098,5394.799805,5367.399902,5380.700195,831574500
XAO,20140618,5380.700195,5385,5363.899902,5363.899902,866422900
XAO,20140619,5363.899902,5446.399902,5363.899902,5446.399902,1084457300
XAO,20140620,5446.399902,5446.399902,5399.799805,5401.600098,1270638400
XAO,20140623,5401.600098,5448,5401.600098,5432.700195,774168300
XAO,20140624,5432.700195,5434.200195,5406.799805,5415.100098,764063200
XAO,20140625,5415.100098,5415.100098,5363.200195,5386.799805,869626000
XAO,20140626,5386.799805,5446.799805,5386.799805,5446.799805,747437700
XAO,20140627,5446.799805,5462.100098,5424.700195,5429.100098,940869600
XAO,20140630,5429.100098,5429.799805,5382,5382,755250700
XAO,20140701,5382,5400.600098,5361.399902,5366.5,805187000
XAO,20140702,5366.5,5441.700195,5366.5,5441.700195,757821000
XAO,20140703,5443,5487,5443,5479.5,749875400
XAO,20140704,5479.5,5519.100098,5479.5,5511.799805,699379300
XAO,20140707,5511.799805,5523.100098,5502.200195,5506.299805,577671900
XAO,20140708,5506.299805,5507.399902,5488.600098,5498.5,649973900
XAO,20140709,5498.5,5498.5,5430.100098,5442.200195,726492100
XAO,20140710,5442.200195,5458,5439.5,5454.299805,709693700
XAO,20140711,5454.299805,5490,5432.700195,5474.600098,656702200
XAO,20140714,5474.600098,5503.5,5474.600098,5495.799805,608421200
XAO,20140715,5495.799805,5520.399902,5479.600098,5495.700195,665371200
XAO,20140716,5495.700195,5511,5485.700195,5504.5,714446500
XAO,20140717,5504.600098,5545.899902,5504.600098,5509.899902,863972900
XAO,20140718,5509.899902,5519.200195,5472.899902,5519.200195,739746400
XAO,20140721,5519.200195,5539.799805,5517.600098,5528.700195,582627300
XAO,20140722,5528.700195,5535.200195,5520.5,5534,675540100
XAO,20140723,5534,5587.700195,5534,5567,771809900
XAO,20140724,5565.100098,5582.5,5563.700195,5576.799805,786020500
XAO,20140725,5576.799805,5577.600098,5558.700195,5574.200195,747314700
XAO,20140728,5574.200195,5578.600098,5551.200195,5569.899902,749848200
XAO,20140729,5569.899902,5586.200195,5560,5580.600098,638052900
XAO,20140730,5580.600098,5623,5580.600098,5615.100098,729613500
XAO,20140731,5615.200195,5633.299805,5611,5623.100098,763967800
XAO,20140801,5623.100098,5623.100098,5535.799805,5547.600098,822477700
XAO,20140804,5544.600098,5544.600098,5517.299805,5533.299805,542479700
XAO,20140805,5533.299805,5540.299805,5503.5,5511.5,717943000
XAO,20140806,5511.600098,5511.600098,5488.100098,5504,693547000
XAO,20140807,5504,5513.700195,5483.5,5500.700195,814077100
XAO,20140808,5500.700195,5500.700195,5419.700195,5429.600098,851190800
XAO,20140811,5429.600098,5468.5,5429.600098,5449.399902,634899300
XAO,20140812,5449.399902,5526.100098,5449.399902,5523.100098,869261300
XAO,20140813,5523.100098,5523.100098,5497.5,5507.899902,808016000
XAO,20140814,5507.899902,5552,5507.899902,5542.899902,905399000
XAO,20140815,5542.899902,5571.700195,5539.799805,5559.600098,711282600
XAO,20140818,5559.600098,5580.600098,5559.600098,5580.600098,578947700
XAO,20140819,5580.600098,5621.200195,5577.600098,5618.399902,860880000
XAO,20140820,5618.399902,5633.200195,5601.100098,5629.200195,857711800
XAO,20140821,5629.200195,5672.299805,5629.200195,5634,942020100
XAO,20140822,5634,5657.200195,5634,5640.5,773785800
XAO,20140825,5640.5,5645.600098,5623.799805,5632.799805,705505500
XAO,20140826,5632.799805,5644.600098,5624.5,5634.5,836006100
XAO,20140827,5634.5,5650.5,5634.5,5648.899902,938706700
XAO,20140828,5648.899902,5648.899902,5617.5,5621.299805,1094633800
XAO,20140829,5621.299805,5628.299805,5613.5,5624.600098,1144748100
XAO,20140901,5624.600098,5652.200195,5624.600098,5629.299805,0
XAO,20140902,5629.299805,5656.899902,5618.200195,5656.899902,704953700
XAO,20140903,5656.899902,5670.5,5643.299805,5654.600098,904956300
XAO,20140904,5654.600098,5656.600098,5620,5632.100098,762256300
XAO,20140905,5632.100098,5632.100098,5593.799805,5598.899902,736236000
XAO,20140908,5598.899902,5602,5571,5578.899902,611820300
XAO,20140909,5578.5,5608.600098,5575.399902,5608.200195,786992600
XAO,20140910,5608.200195,5608.200195,5558.700195,5574.399902,799208700
XAO,20140911,5574.399902,5596.200195,5544.5,5546.899902,755594100
XAO,20140912,5546.899902,5549.100098,5511.899902,5532.299805,764008700
XAO,20140915,5532.299805,5532.299805,5475.399902,5475.399902,797929900
XAO,20140916,5468.600098,5485.399902,5442.200195,5446.200195,863804800
