Code,Date,Open,High,Low,Close,Volume
XAO,20170103,5720.700195,5788.100098,5720.700195,5784.600098,498198500
XAO,20170104,5784.600098,5792.899902,5781.200195,5788.200195,615850600
XAO,20170105,5788.200195,5811.700195,5788.200195,5805.100098,573008400
XAO,20170106,5805.100098,5818.399902,5801.399902,5809,602420000
XAO,20170109,5809,5876.799805,5808.200195,5857.700195,651872400
XAO,20170110,5857.700195,5857.700195,5800.299805,5813,762272900
XAO,20170111,5813,5843.200195,5813,5823.700195,715034700
XAO,20170112,5823.700195,5852.899902,5813.899902,5821.600098,684223300
XAO,20170113,5821.600098,5824.899902,5766.200195,5776.799805,693221200
XAO,20170116,5776.799805,5817.799805,5776.799805,5803,584463100
XAO,20170117,5803,5803,5751.200195,5754.700195,690046600
XAO,20170118,5754.700195,5754.700195,5714.5,5733.700195,654187900
XAO,20170119,5733.700195,5771.899902,5730.899902,5745.399902,694358900
XAO,20170120,5745.399902,5745.399902,5702.200195,5709.700195,678151900
XAO,20170123,5709.700195,5741.299805,5661.799805,5668,659898600
XAO,20170124,5668,5709.399902,5668,5706.299805,826162200
XAO,20170125,5706.299805,5744.5,5706.299805,5726,874397100
XAO,20170127,5726,5765.600098,5723.299805,5765.600098,692842300
XAO,20170130,5765.600098,5765.600098,5697.700195,5714.299805,613931700
XAO,20170131,5714.299805,5714.299805,5661.200195,5675,793258500
XAO,20170201,5675,5704,5665.899902,5704,805487900
XAO,20170202,5704,5720.899902,5682.299805,5696.399902,876164900
XAO,20170203,5696.399902,5713.700195,5668.899902,5672.5,763083800
XAO,20170206,5672.5,5708.600098,5659.200195,5665.399902,678764500
XAO,20170207,5665.399902,5672.600098,5635.100098,5672.600098,911053300
XAO,20170208,5672.600098,5707.5,5671.100098,5703.399902,781381000
XAO,20170209,5703.399902,5723.200195,5690,5717.700195,786687800
XAO,20170210,5717.700195,5772.700195,5717.700195,5771.600098,786237200
XAO,20170213,5771.600098,5815.799805,5771.600098,5812.899902,844377000
XAO,20170214,5812.899902,5846.799805,5810.200195,5810.899902,806237200
XAO,20170215,5810.899902,5867.200195,5810.899902,5859.100098,834557300
XAO,20170216,5859.100098,5880.899902,5839.799805,5863,1045221900
XAO,20170217,5863,5866.299805,5845.700195,5851,858927300
XAO,20170220,5851,5857.100098,5826.399902,5840.5,756498100
XAO,20170221,5840.5,5840.700195,5821,5835.399902,864834800
XAO,20170222,5835.399902,5850.100098,5826.700195,5850.100098,928545700
XAO,20170223,5850.100098,5850.100098,5812.899902,5832.5,928522300
XAO,20170224,5832.5,5832.5,5778.799805,5786.899902,1055255300
XAO,20170227,5786.899902,5792.299805,5760.200195,5773.799805,899405500
XAO,20170228,5773.799805,5801.399902,5761,5761,1178963800
XAO,20170301,5761,5761,5724.100098,5750.899902,1059928000
XAO,20170302,5750.899902,5820.700195,5750.899902,5820.700195,1059840400
XAO,20170303,5820.700195,5820.700195,5757.200195,5775.399902,771604000
XAO,20170306,5775.399902,5789,5760.399902,5788.5,712683600
XAO,20170307,5788.5,5814.5,5761.799805,5801.899902,871701900
XAO,20170308,5801.899902,5801.899902,5780.399902,5799.5,927689900
XAO,20170309,5799.5,5799.5,5768.899902,5780.5,729630600
XAO,20170310,5780.5,5817,5780.5,5811.200195,773648100
XAO,20170313,5811.200195,5811.200195,5782.799805,5794.600098,716132700
XAO,20170314,5794.600098,5820.399902,5784.399902,5798.100098,793339700
XAO,20170315,5798.100098,5813.899902,5769.5,5813.700195,778510900
XAO,20170316,5813.700195,5840.600098,5808.200195,5827.5,1154927500
XAO,20170317,5827.5,5855.100098,5820.600098,5840.799805,1311169700
XAO,20170320,5840.799805,5840.799805,5807.299805,5820.5,654209700
XAO,20170321,5820.5,5823.700195,5805.399902,5819.5,1037251900
XAO,20170322,5819.5,5819.5,5728.799805,5732,901360600
XAO,20170323,5732,5754,5732,5754,894225000
XAO,20170324,5754,5810.299805,5752.700195,5796.100098,763369800
XAO,20170327,5796.100098,5796.100098,5744.5,5789.200195,773473200
XAO,20170328,5789.200195,5860.399902,5789.200195,5860.399902,900456600
XAO,20170329,5860.399902,5912.899902,5860.399902,5910.700195,916467300
XAO,20170330,5910.700195,5934.899902,5910.700195,5931.799805,843104700
XAO,20170331,5931.799805,5937.200195,5903.799805,5903.799805,846958700
XAO,20170403,5903.799805,5910.799805,5881.399902,5909.700195,671248700
XAO,20170404,5909.700195,5910.899902,5888.700195,5895.799805,736386200
XAO,20170405,5895.799805,5919.5,5887,5915.899902,795495600
XAO,20170406,5915.899902,5915.899902,5875.700195,5897.299805,754029700
XAO,20170407,5897.299805,5928.299805,5879.899902,5902.600098,940549200
XAO,20170410,5902.600098,5948.899902,5902.600098,5948.899902,765735000
XAO,20170411,5948.899902,5983.200195,5935.399902,5964.600098,788884600
XAO,20170412,5964.600098,5978.899902,5950.399902,5968.899902,1133380700
XAO,20170413,5968.899902,5968.899902,5917.299805,5925.899902,1024647300
XAO,20170418,5925.899902,5925.899902,5855,5868.700195,0
XAO,20170419,5868.700195,5868.700195,5826.700195,5839.899902,1091716400
XAO,20170420,5839.899902,5859.200195,5837.299805,5854.399902,999598000
XAO,20170421,5854.399902,5899.799805,5854.399902,5885.600098,865188400
XAO,20170424,5885.600098,5922.799805,5885.100098,5900.700195,646724500
XAO,20170426,5900.700195,5949.100098,5900.700195,5936.799805,991956300
XAO,20170427,5936.799805,5947.299805,5931.100098,5944.399902,817750200
XAO,20170428,5944.399902,5947.600098,5919.899902,5947.600098,891135800
XAO,20170501,5947.600098,5976.399902,5940.200195,5976.399902,840011500
XAO,20170502,5976.399902,5976.399902,5941.5,5971.399902,947667200
XAO,20170503,5971.399902,5971.5,5910,5919.899902,991223800
XAO,20170504,5919.899902,5920.299805,5885.399902,5904.5,907184800
XAO,20170505,5904.5,5912.100098,5855,5863.799805,985224500
XAO,20170508,5863.799805,5912,5863.799805,5897.799805,1030702500
XAO,20170509,5897.799805,5897.799805,5862.700195,5874.5,871792300
XAO,20170510,5874.5,5921.700195,5854.899902,5911.100098,907290800
XAO,20170511,5911.100098,5953.600098,5907.299805,5912,840520000
XAO,20170512,5912,5912,5852.5,5870.899902,775675100
XAO,20170515,5870.899902,5878.200195,5841.600098,5868.399902,715764300
XAO,20170516,5868.399902,5901.399902,5867.799805,5882.200195,813564800
XAO,20170517,5882.200195,5882.200195,5819.399902,5821.200195,967165900
XAO,20170518,5821.200195,5821.200195,5736.399902,5775.5,1054866500
XAO,20170519,5775.5,5777.399902,5747.600098,5768.899902,696270400
XAO,20170522,5768.899902,5817.5,5768.899902,5811.200195,812677500
XAO,20170523,5811.200195,5835.200195,5796.700195,5802.799805,773780300
XAO,20170524,5802.799805,5817.100098,5796.799805,5811.600098,858197700
XAO,20170525,5811.5,5829.700195,5792.600098,5828.799805,822406400
XAO,20170526,5828.799805,5828.799805,5778.799805,5792.100098,737873500
XAO,20170529,5791.600098,5796.899902,5747.700195,5747.700195,635135200
XAO,20170530,5747.600098,5763.899902,5720.5,5756,633908700
XAO,20170531,5756,5775.5,5747.299805,5761.299805,1142099000
XAO,20170601,5761.299805,5773.5,5746.899902,5772.5,819002800
XAO,20170602,5772.5,5825.899902,5772.5,5821.100098,750239300
XAO,20170605,5821.200195,5821.200195,5775.100098,5792.100098,760734400
XAO,20170606,5792.100098,5792.100098,5708.100098,5708.100098,826985500
XAO,20170607,5708.100098,5721.799805,5685.100098,5707.799805,884763200
XAO,20170608,5707.799805,5716.600098,5670.700195,5714.799805,781440700
XAO,20170609,5714.799805,5728.399902,5688.5,5715.5,753857600
XAO,20170613,5715.5,5801.799805,5715.5,5801.799805,926763800
XAO,20170614,5801.799805,5863.799805,5801.799805,5862.200195,1054592900
XAO,20170615,5862.200195,5862.200195,5785.799805,5796.700195,1535082400
XAO,20170616,5794.5,5825.899902,5794.5,5808,1522930100
XAO,20170619,5808,5837.700195,5803.899902,5835.5,668501100
XAO,20170620,5835.5,5840.200195,5792.299805,5792.299805,815825700
XAO,20170621,5792.299805,5792.299805,5703.200195,5703.200195,856742000
XAO,20170622,5703.200195,5758.5,5703.200195,5742.299805,765941500
XAO,20170623,5742.299805,5759.899902,5732,5754.600098,732307600
XAO,20170626,5754.600098,5786.200195,5750.399902,5758.399902,803725500
XAO,20170627,5758.399902,5759.399902,5724.899902,5752.5,924262700
XAO,20170628,5752.5,5797.399902,5743.399902,5796.100098,854671500
XAO,20170629,5796.100098,5857.100098,5796.100098,5855.899902,1022339000
XAO,20170630,5855.899902,5855.899902,5760.100098,5764,1102075700
XAO,20170703,5764,5772.5,5726.5,5727.5,718015100
XAO,20170704,5727.5,5828,5727.5,5819.600098,835941400
XAO,20170705,5819.600098,5827,5793.399902,5801,676149800
XAO,20170706,5801,5808.799805,5780.100098,5797.5,1062407900
XAO,20170707,5797.5,5797.5,5717.299805,5743.899902,780273600
XAO,20170710,5743.899902,5786,5743.899902,5762.899902,717788600
XAO,20170711,5762.899902,5783.299805,5741.899902,5768.5,747661800
XAO,20170712,5768.5,5769.700195,5710.100098,5717.700195,817581600
XAO,20170713,5717.700195,5784.200195,5717.700195,5779.100098,743234400
XAO,20170714,5779.100098,5820.799805,5779.100098,5808.700195,813854300
XAO,20170717,5808.700195,5818.5,5782.5,5800.799805,645521200
XAO,20170718,5800.799805,5807.700195,5729.899902,5738.200195,870303800
XAO,20170719,5738.100098,5790.5,5738.100098,5779.399902,756262200
XAO,20170720,5779.399902,5814.700195,5779.399902,5805.700195,878725700
XAO,20170721,5805.700195,5805.700195,5757.399902,5771.200195,746194700
XAO,20170724,5771.200195,5771.200195,5705.600098,5738,721561400
XAO,20170725,5738,5790.799805,5738,5775.299805,734623000
XAO,20170726,5775.299805,5833.899902,5775.299805,5823.299805,760795700
XAO,20170727,5823.299805,5846.200195,5823.299805,5832.200195,718430200
XAO,20170728,5832.200195,5832.200195,5746.200195,5755.200195,808598700
XAO,20170731,5755.200195,5796,5755.200195,5773.899902,943617600
XAO,20170801,5773.899902,5823.299805,5773.899902,5820.600098,1087953000
XAO,20170802,5820.600098,5827.600098,5789.899902,5794.5,812538500
XAO,20170803,5794.5,5794.799805,5758.799805,5786.799805,785788900
XAO,20170804,5786.799805,5791.5,5764.299805,5773.299805,727007300
XAO,20170807,5773.299805,5831.399902,5773.299805,5824.5,720446900
XAO,20170808,5824.5,5842,5775.399902,5795.700195,791759700
XAO,20170809,5795.700195,5826.799805,5794.899902,5816.399902,922983200
XAO,20170810,5816.399902,5843.399902,5798.5,5810.600098,910037500
XAO,20170811,5810.600098,5810.600098,5725.799805,5743.5,927590400
XAO,20170814,5743.5,5783.299805,5743.5,5778.600098,635913100
XAO,20170815,5778.600098,5821.799805,5778.600098,5804,756020100
XAO,20170816,5804,5830.799805,5778.600098,5830.799805,772157000
XAO,20170817,5830.799805,5852.700195,5815.100098,5827.200195,1096337700
XAO,20170818,5827.200195,5827.200195,5762.700195,5798.5,932013800
XAO,20170821,5798.5,5798.5,5754.5,5780,739322800
XAO,20170822,5780,5805.200195,5780,5804.799805,938298800
XAO,20170823,5804.799805,5834.299805,5779.700195,5792.700195,948138300
XAO,20170824,5792.700195,5809.399902,5774.100098,5801.700195,898707300
XAO,20170825,5801.700195,5809.700195,5780,5803.399902,953253700
