Date,Open,High,Low,Close,Adj Close,Volume
2020-08-03,6058.299805,6075.200195,5992.399902,6053.899902,6053.899902,1040000000
2020-08-04,6053.899902,6188.700195,6053.899902,6166.5,6166.5,991362900
2020-08-05,6166.5,6166.5,6099.5,6135.899902,6135.899902,962380000
2020-08-06,6135.899902,6186.700195,6135.899902,6180.299805,6180.299805,1020000000
2020-08-07,6180.299805,6180.299805,6133.399902,6144.899902,6144.899902,935627400
2020-08-10,6247.100098,6247.100098,6247.100098,6247.100098,6247.100098,944950000
2020-08-11,6247.100098,6319.700195,6247.100098,6272.100098,6272.100098,1066833700
2020-08-12,6272.100098,6282.200195,6228.100098,6257,6257,1179687200
2020-08-13,6257,6286.700195,6209.399902,6223.899902,6223.899902,1169069000
2020-08-14,6223.899902,6271.899902,6223.899902,6261.700195,6261.700195,1048848800
2020-08-17,6218.5,6218.5,6218.5,6218.5,6218.5,974500000
2020-08-18,6218.5,6283.600098,6218.5,6268.700195,6268.700195,1218229800
2020-08-19,6268.700195,6339.399902,6268.700195,6314.100098,6314.100098,1220153500
2020-08-20,6314.100098,6314.100098,6250.799805,6271.700195,6271.700195,1209701800
2020-08-21,6271.700195,6319.100098,6262.299805,6270.700195,6270.700195,1149851000
2020-08-24,6270.700195,6305.600098,6262.200195,6300.299805,6300.299805,1433187700
2020-08-25,6300.299805,6369.899902,6300.299805,6332,6332,1355633800
2020-08-26,6331.100098,6331.100098,6258.899902,6294.5,6294.5,1336691700
2020-08-27,6294.5,6342.600098,6294.5,6310.600098,6310.600098,1373712600
2020-08-28,6310.600098,6310.600098,6242.299805,6260.799805,6260.799805,1236917000
2020-08-31,6262.500000,6277.399902,6245.899902,6245.899902,6245.899902,1452041900
