XAO,20200302,6501.299805,6501.299805,6307.799805,6461.100098,1621386000
XAO,20200303,6461.100098,6598.799805,6461.100098,6511.600098,1379263400
XAO,20200304,6511.600098,6511.600098,6384.299805,6398.5,1327885200
XAO,20200305,6398.5,6524.700195,6398.5,6472.399902,1287172500
XAO,20200306,6472.399902,6472.399902,6287.5,6287.5,1294802300
XAO,20200309,6287.299805,6287.299805,5822.399902,5822.399902,2067890000
XAO,20200310,5822.399902,5995.799805,5600.5,5995.799805,2438605500
XAO,20200311,5995.799805,6033.600098,5789.299805,5789.299805,2023522400
XAO,20200312,5789.299805,5789.299805,5355.600098,5370.899902,2416880100
XAO,20200313,5370.899902,5590.700195,4940.100098,5590.700195,2936470100
XAO,20200316,5590.700195,5590.700195,5058.200195,5058.200195,2191019000
XAO,20200317,5058.200195,5340.600098,5050.100098,5332.799805,2561325900
XAO,20200318,5332.799805,5332.799805,4935.299805,4998.799805,2291827600
XAO,20200319,4998.799805,5134.5,4768.700195,4809.399902,2488643000
XAO,20200320,4809.399902,5042.200195,4809.399902,4854.299805,2595237000
XAO,20200323,4564.100098,4564.100098,4564.100098,4564.100098,1990000000
XAO,20200324,4564.100098,4753.299805,4564.100098,4753.299805,1833386700
XAO,20200325,4753.299805,5041.299805,4753.299805,5006.200195,1846893600
XAO,20200326,5006.200195,5193.799805,5006.200195,5135.200195,1653819900
XAO,20200327,5135.200195,5261.399902,4874.200195,4874.200195,2072977400
XAO,20200330,4874.100098,5194,4862.200195,5194,1409217800
XAO,20200331,5194,5385.299805,5043.399902,5110.600098,2016956500
