Code,Date,Open,High,Low,Close,Volume
XAO,20100104,4877.700195,4901.100098,4876.299805,4889.799805,596439900
XAO,20100105,4899.799805,4944.799805,4899.799805,4939.5,1036772400
XAO,20100106,4943.700195,4954.600098,4935.600098,4946.799805,1069955900
XAO,20100107,4948.200195,4963.600098,4929.700195,4930.5,1076603600
XAO,20100108,4931.399902,4964.200195,4931.299805,4942.200195,832942400
XAO,20100111,4950.700195,4984,4950.5,4981.200195,893448000
XAO,20100112,4970.799805,4972,4926.100098,4931.600098,942061000
XAO,20100113,4919.600098,4920.299805,4885.100098,4900.100098,1023661000
XAO,20100114,4906.700195,4949.899902,4906,4929.399902,839685600
XAO,20100115,4928.299805,4938.700195,4893.200195,4929.5,974586500
XAO,20100118,4921.299805,4941.600098,4896.299805,4936.100098,943892600
XAO,20100119,4939.299805,4953.200195,4889.600098,4889.600098,1072837800
XAO,20100120,4901.799805,4932.700195,4893.399902,4895.100098,1005330500
XAO,20100121,4882.600098,4883,4845.100098,4849.600098,1366036700
XAO,20100122,4819.600098,4819.600098,4740.700195,4771.899902,1415849000
XAO,20100125,4749.899902,4750.5,4702.600098,4743.100098,997700500
XAO,20100127,4732.899902,4734.200195,4655.399902,4670,1354866800
XAO,20100128,4677,4699.200195,4667.899902,4697.700195,1294518600
XAO,20100129,4683,4683.299805,4592.899902,4596.899902,1570721100
XAO,20100201,4596.200195,4609.100098,4544.700195,4544.799805,1351600000
XAO,20100202,4568.200195,4628.799805,4566.700195,4628.799805,1323440500
XAO,20100203,4651.600098,4682.600098,4646.5,4673.200195,1334704700
XAO,20100204,4665.100098,4666.399902,4623.899902,4644.100098,1208389500
XAO,20100205,4607.600098,4610.5,4508.299805,4532.5,1577595100
XAO,20100208,4539.399902,4567.5,4534.700195,4538.799805,932021900
XAO,20100209,4531.5,4531.700195,4483.299805,4520.700195,1083713900
XAO,20100210,4546.399902,4587.299805,4519.600098,4533,1160325000
XAO,20100211,4531.799805,4584.5,4531,4575.799805,1018008500
XAO,20100212,4587,4616.399902,4570.799805,4588.799805,1358478600
XAO,20100215,4585.799805,4593.100098,4564,4570.399902,749265000
XAO,20100216,4575,4619.600098,4575,4590.799805,1000438600
XAO,20100217,4607.5,4690.600098,4606.899902,4686.799805,1204838400
XAO,20100218,4691.399902,4692.600098,4655.399902,4673.899902,1167991100
XAO,20100219,4680.399902,4691.100098,4632.899902,4656.299805,1390910400
XAO,20100222,4673.399902,4732.700195,4673.399902,4732.700195,1090157000
XAO,20100223,4722.399902,4731,4703,4731,1297026100
XAO,20100224,4717,4717,4659,4666,1514123800
XAO,20100225,4672.799805,4706.100098,4612,4614.899902,1395527900
XAO,20100226,4626,4651.100098,4612.799805,4651.100098,1556814800
XAO,20100301,4647,4694.899902,4647,4694.899902,1565454900
XAO,20100302,4701.899902,4724.100098,4693.899902,4709.899902,1050212200
XAO,20100303,4715.799805,4752.5,4714.399902,4743.799805,1501106800
XAO,20100304,4750.399902,4758.899902,4733.600098,4757.600098,1400378400
XAO,20100305,4760.399902,4786.200195,4758.600098,4773.399902,1206485900
XAO,20100308,4791.600098,4836,4791.600098,4819.600098,1178840100
XAO,20100309,4818,4836.100098,4801.700195,4829.299805,1400760600
XAO,20100310,4828.100098,4845.299805,4815.100098,4829.799805,1385451400
XAO,20100311,4831.200195,4850.799805,4818.700195,4825.5,1191698300
XAO,20100312,4825.899902,4847,4825,4831.5,1074395000
XAO,20100315,4834,4849.200195,4799,4799.399902,1163224100
XAO,20100316,4800.600098,4819.200195,4794.100098,4809.100098,1343407500
XAO,20100317,4817.200195,4866.899902,4817.200195,4866.899902,1652983400
XAO,20100318,4873.600098,4888.100098,4862.799805,4877.700195,1668553800
XAO,20100319,4877.100098,4892.200195,4871.299805,4890.100098,1781900400
XAO,20100322,4877.200195,4877.299805,4845,4847.5,1056287100
XAO,20100323,4855.5,4894.799805,4854.899902,4887.899902,1436598600
XAO,20100324,4897.100098,4921.299805,4897.100098,4903.200195,1386724800
XAO,20100325,4895.700195,4901.299805,4883.299805,4896.299805,1330979500
XAO,20100326,4890.5,4905.200195,4848.299805,4905.200195,1425399600
XAO,20100329,4910,4920.299805,4899.799805,4907.200195,1064351600
XAO,20100330,4916.799805,4932.5,4915,4926.799805,1213761100
XAO,20100331,4922.399902,4940.899902,4893.100098,4893.100098,1547090200
XAO,20100401,4897,4925.899902,4896.600098,4925.899902,1503644600
XAO,20100406,4941.600098,4975.600098,4941.600098,4974.100098,1271662400
XAO,20100407,4974.600098,4991.600098,4974.600098,4983.200195,1467532200
XAO,20100408,4969.200195,4969.799805,4954.100098,4960.299805,1551161200
XAO,20100409,4965.299805,4981.5,4965.100098,4972.899902,1303761300
XAO,20100412,4981.200195,5012.700195,4981.200195,5011.600098,1384390100
XAO,20100413,5006.600098,5006.600098,4972.200195,4978.399902,1562694900
XAO,20100414,4984.299805,5020.399902,4983.799805,5017.899902,1489247600
XAO,20100415,5025.600098,5048.600098,5023.600098,5024.100098,1670181400
XAO,20100416,5022.299805,5023.899902,4997.200195,5007.299805,1264195800
XAO,20100419,4990.200195,4990.200195,4934,4939.399902,1131563400
XAO,20100420,4938.299805,4969.600098,4938.299805,4949.5,1179626900
XAO,20100421,4951.299805,4994.200195,4950.799805,4980.5,1336150700
XAO,20100422,4970.600098,4970.600098,4918.399902,4936.799805,1221807100
XAO,20100423,4933.899902,4933.899902,4908.600098,4913.5,1154207800
XAO,20100427,4918.5,4943.899902,4907.299805,4913.299805,1425838100
XAO,20100428,4885.799805,4887.600098,4817.299805,4854.200195,1457459300
XAO,20100429,4850.100098,4851.200195,4813.100098,4816.100098,1375076000
XAO,20100430,4823.100098,4851.200195,4820.700195,4833.899902,1574374300
XAO,20100503,4812.5,4812.5,4778.299805,4807.100098,1381307900
XAO,20100504,4802.100098,4824.799805,4753.200195,4753.299805,1748034000
XAO,20100505,4730.899902,4730.899902,4651,4692,1928206400
XAO,20100506,4674.899902,4674.899902,4596.200195,4598.600098,1843653200
XAO,20100507,4569.299805,4573.100098,4450.200195,4507.399902,2104606400
XAO,20100510,4521.200195,4622.200195,4521.200195,4622.200195,1537071800
XAO,20100511,4630.299805,4654.399902,4573.200195,4573.200195,1464766600
XAO,20100512,4579.700195,4637.899902,4579.5,4599.700195,1337908400
XAO,20100513,4614.299805,4679.5,4613.799805,4679.5,1428457900
XAO,20100514,4667.799805,4668.100098,4628,4643,1121680900
XAO,20100517,4622,4622,4500.700195,4500.700195,1420766600
