Code,Date,Open,High,Low,Close,Volume
XAO,20060103,4707.799805,4726.700195,4698.200195,4721.100098,248734400
XAO,20060104,4730.799805,4767.700195,4730.799805,4765.100098,474798600
XAO,20060105,4765.299805,4773.299805,4751.799805,4757.899902,469821800
XAO,20060106,4758.200195,4758.200195,4730.799805,4736.399902,374737800
XAO,20060109,4747.700195,4778.700195,4747.5,4775.799805,477691000
XAO,20060110,4774.899902,4781.899902,4751.299805,4761.700195,565482800
XAO,20060111,4760.299805,4791.200195,4759.700195,4781.100098,577715400
XAO,20060112,4785.200195,4800.700195,4772.799805,4781.700195,571640200
XAO,20060113,4778.700195,4785.799805,4766.5,4784.299805,458929400
XAO,20060116,4787.700195,4805.600098,4779.299805,4785.899902,461096400
XAO,20060117,4788.399902,4818.100098,4787.700195,4817.299805,590740000
XAO,20060118,4820,4820,4739.700195,4739.799805,726250400
XAO,20060119,4743,4790.899902,4731,4790.899902,626178600
XAO,20060120,4800.700195,4814.299805,4797.299805,4806.100098,661237600
XAO,20060123,4800.700195,4800.700195,4728.600098,4766.600098,527457200
XAO,20060124,4768.600098,4782.299805,4760.600098,4779.799805,603978600
XAO,20060125,4783.799805,4819.799805,4780.299805,4812,700522400
XAO,20060127,4828.899902,4870.299805,4828.200195,4867.299805,591033600
XAO,20060130,4868.799805,4896.299805,4868.799805,4892.200195,621714800
XAO,20060131,4893.700195,4912.799805,4877.200195,4880.200195,664480400
XAO,20060201,4887,4904.200195,4886,4903.899902,620197200
XAO,20060202,4909.799805,4926.799805,4855.399902,4855.399902,726205600
XAO,20060203,4851.899902,4855.100098,4797.700195,4832.100098,575185400
XAO,20060206,4827.100098,4859.799805,4814.399902,4859.799805,497285800
XAO,20060207,4862.799805,4867.700195,4837.600098,4850.299805,586634000
XAO,20060208,4845.399902,4845.399902,4771.399902,4777,730761600
XAO,20060209,4784.600098,4820.200195,4784.299805,4820.200195,630537400
XAO,20060210,4827.600098,4854.899902,4815.600098,4817.700195,580167400
XAO,20060213,4804,4805.700195,4760.299805,4765.100098,528942800
XAO,20060214,4766.600098,4808.200195,4763.200195,4808.200195,702053000
XAO,20060215,4825.899902,4837.200195,4781.299805,4781.5,584118200
XAO,20060216,4775.399902,4776,4739.899902,4766.899902,611058200
XAO,20060217,4769.5,4790.600098,4745.600098,4748.5,556896000
XAO,20060220,4761.700195,4788.100098,4756.299805,4788.100098,592063400
XAO,20060221,4797.5,4830.200195,4793.5,4830.200195,685362800
XAO,20060222,4833.799805,4849.200195,4827.299805,4842.5,714758000
XAO,20060223,4852.600098,4881.600098,4852.600098,4867.299805,754318400
XAO,20060224,4856,4857.399902,4836.5,4849.399902,791788400
XAO,20060227,4850.799805,4880.100098,4849,4880.100098,649418200
XAO,20060228,4875.399902,4882.299805,4857.899902,4878.399902,678321800
XAO,20060301,4871.600098,4872.600098,4813.799805,4813.799805,697696400
XAO,20060302,4819.299805,4867.100098,4814.399902,4864.399902,820042400
XAO,20060303,4867.100098,4897.700195,4858.899902,4862.100098,550987600
XAO,20060306,4861.399902,4868.100098,4836.100098,4867.399902,476874000
XAO,20060307,4858,4858,4822.5,4843.600098,566285400
XAO,20060308,4833.600098,4838.799805,4810.799805,4835.700195,619215800
XAO,20060309,4831.799805,4857.799805,4815.799805,4855.399902,677488200
XAO,20060310,4853.5,4861.5,4847.200195,4849.399902,480542000
XAO,20060313,4850.200195,4910.600098,4850.200195,4910.600098,471300000
XAO,20060314,4909.700195,4920.799805,4893.700195,4893.700195,580863000
XAO,20060315,4904.5,4923.200195,4898.799805,4907.200195,765582000
XAO,20060316,4927.200195,4945.600098,4924.5,4936.700195,960256600
XAO,20060317,4944.600098,4955.700195,4930.600098,4932.700195,653260000
XAO,20060320,4941.100098,4965.399902,4941.100098,4961.600098,564968600
XAO,20060321,4958,4963.5,4947.5,4952.700195,685311600
XAO,20060322,4947.5,4990.100098,4939,4974.799805,643027800
XAO,20060323,4979.600098,5002,4979.600098,4995.600098,676925400
XAO,20060324,4995.700195,5011.399902,4992.799805,5001.600098,675994800
XAO,20060327,5009.899902,5045.100098,5009.899902,5045.100098,716250600
XAO,20060328,5043.399902,5061.399902,5030.100098,5044.799805,774687000
XAO,20060329,5038.899902,5056.100098,5025.200195,5049.399902,674909000
XAO,20060330,5050.5,5077.200195,5050.5,5071.600098,854101400
XAO,20060331,5082.5,5095.5,5066.899902,5087.200195,1000856600
XAO,20060403,5085.200195,5133.100098,5080.200195,5133.100098,596635400
XAO,20060404,5144.899902,5166,5116.299805,5116.299805,685861800
XAO,20060405,5119.5,5159,5113.399902,5159,685774200
XAO,20060406,5166.100098,5197.200195,5166.100098,5190.299805,726680600
XAO,20060407,5191.600098,5194.799805,5178.399902,5186.600098,637357000
XAO,20060410,5181.399902,5181.399902,5136.5,5146.899902,544445600
XAO,20060411,5147.299805,5192.5,5147.299805,5186.799805,623844600
XAO,20060412,5175.200195,5175.600098,5130.200195,5140,650647200
XAO,20060413,5140.299805,5161.600098,5116.899902,5132.299805,387230800
XAO,20060418,5143.899902,5201.5,5143.600098,5200.299805,582905000
XAO,20060419,5219.100098,5250.100098,5219.100098,5233.200195,822204400
XAO,20060420,5232.200195,5234.5,5196.200195,5225.799805,726564600
XAO,20060421,5209.600098,5211.299805,5190.399902,5199.100098,700508800
XAO,20060424,5200.399902,5239,5200.399902,5217.700195,480599000
XAO,20060426,5214.700195,5277.899902,5212.799805,5272.100098,738945800
XAO,20060427,5267,5280,5246.899902,5246.899902,725266200
XAO,20060428,5247,5247,5194.200195,5207,896901800
XAO,20060501,5219.700195,5259.200195,5218.700195,5255.200195,486125400
XAO,20060502,5256.399902,5259.899902,5214.899902,5222.399902,661911400
XAO,20060503,5230.399902,5234.299805,5207.799805,5224.899902,639326400
XAO,20060504,5224.799805,5224.799805,5146.700195,5146.700195,760968200
