Date,Open,High,Low,Close,Adj Close,Volume
2019-06-03,6491.799805,6491.799805,6410.799805,6410.799805,6410.799805,930549900
2019-06-04,6410.799805,6426.799805,6401.000000,6416.700195,6416.700195,999610200
2019-06-05,6416.700195,6474.200195,6416.700195,6443.600098,6443.600098,915731600
2019-06-06,6443.600098,6486.799805,6443.600098,6466.399902,6466.399902,936349300
2019-06-07,6466.399902,6525.200195,6466.399902,6525.200195,6525.200195,831154100
2019-06-11,6525.200195,6624.399902,6525.200195,6624.399902,6624.399902,928310300
2019-06-12,6624.399902,6668.299805,6624.399902,6628.899902,6628.899902,912270600
2019-06-13,6628.899902,6645.500000,6612.100098,6619.100098,6619.100098,878245100
2019-06-14,6619.100098,6639.399902,6614.600098,6633.600098,6633.600098,798104100
2019-06-17,6633.600098,6633.600098,6606.700195,6609.399902,6609.399902,797359400
2019-06-18,6609.399902,6650.899902,6608.299805,6647.899902,6647.899902,1062712700
2019-06-19,6647.899902,6728.500000,6647.899902,6728.500000,6728.500000,946425700
2019-06-20,6728.500000,6767.899902,6720.799805,6767.899902,6767.899902,1301164000
2019-06-21,6767.899902,6773.399902,6725.700195,6734.299805,6734.299805,1589634100
2019-06-24,6734.299805,6745.500000,6700.299805,6745.500000,6745.500000,822682400
2019-06-25,6745.500000,6758.799805,6725.700195,6734.500000,6734.500000,922709700
2019-06-26,6734.500000,6734.500000,6713.399902,6716.100098,6716.100098,1005504200
2019-06-27,6716.100098,6743.000000,6686.299805,6743.000000,6743.000000,958009200
2019-06-28,6743.000000,6746.200195,6699.200195,6699.200195,6699.200195,1168656900
