Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,6896.700195,6896.700195,6864.799805,6871.899902,6871.899902,822450600
2019-08-02,6871.899902,6871.899902,6826.799805,6846.100098,6846.100098,819880500
2019-08-05,6846.100098,6846.100098,6710.299805,6710.600098,6710.600098,841768400
2019-08-06,6710.600098,6710.600098,6508.700195,6546.500000,6546.500000,1286135100
2019-08-07,6546.500000,6598.799805,6540.899902,6588.500000,6588.500000,862509300
2019-08-08,6588.500000,6642.299805,6537.299805,6642.299805,6642.299805,977402500
2019-08-09,6642.299805,6670.399902,6641.200195,6663.399902,6663.399902,882917000
2019-08-12,6663.399902,6670.100098,6634.500000,6670.100098,6670.100098,739232800
2019-08-13,6670.100098,6672.500000,6638.399902,6648.100098,6648.100098,992145600
2019-08-14,6648.100098,6681.000000,6638.600098,6677.500000,6677.500000,1078230400
2019-08-15,6677.500000,6677.500000,6488.299805,6490.799805,6490.799805,1148270200
2019-08-16,6490.799805,6505.700195,6476.700195,6485.899902,6485.899902,1007042500
2019-08-19,6485.899902,6552.000000,6485.899902,6550.500000,6550.500000,801290600
2019-08-20,6550.500000,6627.399902,6550.500000,6627.399902,6627.399902,941414200
2019-08-21,6627.399902,6627.399902,6554.000000,6572.600098,6572.600098,923975100
2019-08-22,6572.600098,6612.000000,6572.600098,6593.000000,6593.000000,863531900
2019-08-23,6593.000000,6617.700195,6586.299805,6614.299805,6614.299805,1003861400
2019-08-26,6614.299805,6614.299805,6501.500000,6531.000000,6531.000000,1007879700
2019-08-27,6531.000000,6576.399902,6531.000000,6565.600098,6565.600098,1221372000
2019-08-28,6565.600098,6601.799805,6559.100098,6600.799805,6600.799805,990604400
2019-08-29,6600.799805,6609.000000,6575.100098,6605.700195,6605.700195,996237800
2019-08-30,6605.700195,6706.700195,6605.700195,6698.200195,6698.200195,1211200000
