Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,5709.399902,5716.299805,5620.299805,5625.600098,5625.600098,439390900
2019-01-03,5625.600098,5708.100098,5625.600098,5694.600098,5694.600098,554426700
2019-01-04,5694.600098,5694.600098,5630.100098,5677.000000,5677.000000,572016100
2019-01-07,5677.000000,5775.600098,5677.000000,5744.500000,5744.500000,543990200
2019-01-08,5744.500000,5793.000000,5730.000000,5783.299805,5783.299805,660913200
2019-01-09,5783.299805,5841.399902,5783.299805,5838.399902,5838.399902,679356300
2019-01-10,5838.399902,5854.799805,5817.100098,5853.899902,5853.899902,651778300
2019-01-11,5853.899902,5867.399902,5834.799805,5834.799805,5834.799805,513356300
2019-01-14,5834.799805,5862.000000,5817.399902,5833.200195,5833.200195,469710200
2019-01-15,5833.200195,5871.799805,5833.100098,5871.799805,5871.799805,606676200
2019-01-16,5871.799805,5893.700195,5863.299805,5893.700195,5893.700195,689076100
2019-01-17,5893.700195,5915.899902,5891.399902,5909.799805,5909.799805,628239100
2019-01-18,5909.799805,5948.200195,5909.799805,5941.200195,5941.200195,595726800
2019-01-21,5941.200195,5975.600098,5941.200195,5953.500000,5953.500000,507831700
2019-01-22,5953.500000,5953.500000,5917.500000,5924.299805,5924.299805,490883600
2019-01-23,5924.299805,5925.899902,5897.700195,5908.700195,5908.700195,648020900
2019-01-24,5909.399902,5930.500000,5905.799805,5930.500000,5930.500000,692021800
2019-01-25,5930.500000,5979.899902,5929.399902,5971.100098,5971.100098,809421100
2019-01-29,5971.200195,5973.000000,5928.600098,5939.500000,5939.500000,851154800
2019-01-30,5939.500000,5977.500000,5932.799805,5951.200195,5951.200195,843884900
2019-01-31,5951.200195,5978.799805,5937.299805,5937.299805,5937.299805,1117877000
