Date,Open,High,Low,Close,Adj Close,Volume
2019-02-01,5937.299805,5953.299805,5930.399902,5935.299805,5935.299805,890097900
2019-02-04,5935.299805,5969.799805,5924.500000,5963.000000,5963.000000,729429100
2019-02-05,5963.000000,6099.000000,5963.000000,6068.100098,6068.100098,890426900
2019-02-06,6068.100098,6108.000000,6059.299805,6091.799805,6091.799805,692964900
2019-02-07,6091.799805,6171.799805,6091.799805,6159.100098,6159.100098,854542500
2019-02-08,6159.100098,6159.100098,6119.399902,6136.200195,6136.200195,804678700
2019-02-11,6136.200195,6151.700195,6098.600098,6128.600098,6128.600098,678524000
2019-02-12,6128.600098,6161.100098,6122.100098,6148.700195,6148.700195,898552300
2019-02-13,6148.700195,6167.299805,6129.600098,6140.200195,6140.200195,887898200
2019-02-14,6140.200195,6170.500000,6125.100098,6139.600098,6139.600098,1169227700
2019-02-15,6139.600098,6158.000000,6131.899902,6148.600098,6148.600098,830332000
2019-02-18,null,null,null,null,null,null
2019-02-19,6170.700195,6197.399902,6162.500000,6184.200195,6184.200195,818751300
2019-02-20,6184.200195,6203.500000,6158.600098,6175.799805,6175.799805,864048400
2019-02-21,6175.799805,6229.200195,6162.700195,6214.600098,6214.600098,1034571000
2019-02-22,6214.600098,6248.799805,6201.200195,6241.899902,6241.899902,973891400
2019-02-25,6263.600098,6263.600098,6263.600098,6263.600098,6263.600098,0
2019-02-26,6263.600098,6263.600098,6186.899902,6209.000000,6209.000000,933715100
2019-02-27,6209.000000,6237.200195,6209.000000,6233.600098,6233.600098,1114699200
2019-02-28,6233.600098,6257.299805,6221.299805,6252.700195,6252.700195,1191061800
