Date,Open,High,Low,Close,Adj Close,Volume
2019-05-01,6418.399902,6469.799805,6418.399902,6466.500000,6466.500000,754629200
2019-05-02,6466.500000,6466.500000,6416.899902,6430.000000,6430.000000,895264300
2019-05-03,6430.000000,6445.799805,6419.700195,6427.200195,6427.200195,716683500
2019-05-06,6427.200195,6427.200195,6335.899902,6369.899902,6369.899902,793032500
2019-05-07,6369.899902,6427.299805,6369.899902,6383.500000,6383.500000,874476000
2019-05-08,6383.500000,6383.500000,6327.399902,6351.799805,6351.799805,768194100
2019-05-09,6351.799805,6382.200195,6343.299805,6377.299805,6377.299805,712542700
2019-05-10,6377.299805,6400.000000,6366.700195,6393.100098,6393.100098,712165300
2019-05-13,6393.100098,6393.100098,6363.399902,6381.299805,6381.299805,669618500
2019-05-14,6381.299805,6381.299805,6289.600098,6327.200195,6327.200195,873321900
2019-05-15,6327.200195,6378.799805,6327.200195,6370.899902,6370.899902,679781500
2019-05-16,6370.899902,6417.500000,6364.500000,6417.500000,6417.500000,843630600
2019-05-17,6417.500000,6489.100098,6417.500000,6460.200195,6460.200195,786905000
2019-05-20,6460.200195,6564.700195,6460.200195,6564.700195,6564.700195,810686700
2019-05-21,6564.700195,6584.399902,6530.899902,6584.399902,6584.399902,850872900
2019-05-22,6584.399902,6598.299805,6567.700195,6598.100098,6598.100098,881851400
2019-05-23,6598.100098,6598.100098,6572.799805,6584.299805,6584.299805,897352800
2019-05-24,6584.299805,6584.299805,6529.200195,6545.600098,6545.600098,836105400
2019-05-27,6545.399902,6557.500000,6540.899902,6544.799805,6544.799805,649481500
2019-05-28,6544.799805,6584.899902,6544.799805,6580.399902,6580.399902,1175193200
2019-05-29,6580.399902,6580.399902,6518.299805,6536.600098,6536.600098,916742200
2019-05-30,6536.600098,6536.600098,6478.399902,6489.200195,6489.200195,1000013600
2019-05-31,6489.200195,6493.500000,6460.799805,6491.799805,6491.799805,1029816800
