360,20210122,4.06,4.06,3.9,4,333960
14D,20210122,0.27,0.275,0.25,0.25,443595
1AD,20210122,0.14,0.145,0.135,0.135,380606
1ADO,20210122,0.02,0.02,0.02,0.02,0
1AG,20210122,0.045,0.045,0.045,0.045,0
1ST,20210122,0.033,0.033,0.033,0.033,188470
2BE,20210122,0.063,0.063,0.056,0.056,68364
2BEO,20210122,0.015,0.015,0.015,0.015,0
3DA,20210122,0.615,0.615,0.565,0.57,711530
3DP,20210122,0.47,0.475,0.46,0.47,1098357
3PL,20210122,1.35,1.35,1.28,1.345,251087
4CE,20210122,0.032,0.032,0.027,0.028,17654023
4DS,20210122,0.21,0.225,0.2,0.22,12672178
4DX,20210122,2.25,2.27,2.21,2.24,133479
5GN,20210122,1.31,1.31,1.28,1.295,311327
88E,20210122,0.01,0.0105,0.01,0.01,33610689
8CO,20210122,0.135,0.145,0.135,0.145,1543760
8IH,20210122,0.155,0.17,0.15,0.1675,60148
8VI,20210122,1.75,1.8,1.75,1.8,20178
9SP,20210122,0.021,0.021,0.021,0.021,237541
A1G,20210122,0.245,0.255,0.245,0.245,112466
A1M,20210122,0.325,0.335,0.325,0.335,6000
A200,20210122,114.14,114.17,113.7,113.7,34303
A2B,20210122,1.18,1.18,1.15,1.165,152456
A2M,20210122,10.1,10.24,10.05,10.14,2973797
A3D,20210122,0.095,0.095,0.083,0.083,1635817
A4N,20210122,0.39,0.42,0.38,0.41,3395065
AAA,20210122,50.08,50.09,50.08,50.09,54657
AAC,20210122,1.1,1.11,1.1,1.105,182100
AAJDA,20210122,0.091,0.1,0.09,0.09,372001
AAP,20210122,0.024,0.024,0.024,0.024,0
AAR,20210122,0.14,0.14,0.135,0.14,492596
AASF,20210122,3.01,3.01,3,3,39048
AAU,20210122,0.086,0.088,0.084,0.084,164215
ABA,20210122,6.45,6.49,6.4,6.41,3549
ABB,20210122,2.51,2.97,2.5,2.66,1029772
ABC,20210122,2.98,3.02,2.98,3.01,651878
ABL,20210122,0.001,0.001,0.001,0.001,0
ABP,20210122,2.71,2.76,2.71,2.76,877194
ABR,20210122,1.77,1.78,1.71,1.745,382730
ABV,20210122,0.036,0.041,0.036,0.041,1779651
ABW,20210122,0.19,0.19,0.19,0.19,0
ABX,20210122,0.097,0.1,0.093,0.093,384200
ABY,20210122,6.2,6.38,5.9,6.13,140290
AC8,20210122,0.19,0.19,0.185,0.185,502129
ACB,20210122,0.04,0.04,0.035,0.036,1202830
ACDC,20210122,91.41,91.73,89.85,90.03,34210
ACF,20210122,0.37,0.375,0.365,0.375,62630
ACP,20210122,0.027,0.027,0.027,0.027,0
ACQ,20210122,1.58,1.6,1.56,1.56,48777
ACR,20210122,0.2,0.2,0.195,0.195,145450
ACS,20210122,0.02,0.02,0.02,0.02,0
ACU,20210122,0.13,0.13,0.13,0.13,238000
ACW,20210122,0.022,0.022,0.021,0.022,1134590
AD1,20210122,0.048,0.053,0.046,0.053,2281135
AD8,20210122,7.8,7.82,7.66,7.73,97377
ADA,20210122,0.92,0.92,0.9,0.91,55923
ADD,20210122,0.081,0.081,0.073,0.075,2652517
ADH,20210122,3.82,3.935,3.75,3.86,1387143
ADI,20210122,2.92,2.94,2.91,2.92,106027
ADN,20210122,0.285,0.29,0.275,0.275,3733885
ADO,20210122,0.11,0.115,0.11,0.11,914568
ADOOA,20210122,0.095,0.095,0.095,0.095,29666
ADR,20210122,0.025,0.025,0.025,0.025,602000
ADS,20210122,0.03,0.034,0.03,0.033,1497287
ADT,20210122,2.18,2.2,2.1,2.14,116017
ADV,20210122,0.027,0.028,0.026,0.026,22089131
ADX,20210122,0.009,0.0095,0.008,0.008,18211415
ADY,20210122,0.015,0.015,0.015,0.015,367580
AEE,20210122,0.004,0.004,0.004,0.004,0
AEF,20210122,6.72,6.88,6.63,6.68,180985
AEG,20210122,1.23,1.235,1.215,1.22,158341
AEI,20210122,0.355,0.375,0.355,0.365,208311
AER,20210122,0.125,0.125,0.125,0.125,0
AEV,20210122,0.013,0.013,0.012,0.012,1016968
AFA,20210122,0.061,0.061,0.061,0.061,15276
AFG,20210122,2.62,2.82,2.62,2.81,1283220
AFI,20210122,7.52,7.54,7.5,7.53,276239
AFL,20210122,0.51,0.51,0.51,0.51,10989
AFP,20210122,4.69,4.69,4.51,4.51,210
AFR,20210122,0.018,0.018,0.018,0.018,5000
AFW,20210122,0.009,0.009,0.009,0.009,408942
AGC,20210122,0.225,0.225,0.2,0.21,1898250
AGD,20210122,0.2,0.215,0.2,0.21,300598
AGE,20210122,0.016,0.016,0.014,0.014,14747143
AGEOB,20210122,0.008,0.009,0.007,0.007,4245715
AGG,20210122,6.09,6.11,5.96,6.03,18227
AGH,20210122,0.46,0.465,0.455,0.455,481068
AGI,20210122,0.8,0.8,0.76,0.8,1550324
AGJ,20210122,0.03,0.03,0.03,0.03,0
AGL,20210122,11.85,11.88,11.71,11.78,2293068
AGM,20210122,1.6,1.6,1.6,1.6,0
AGR,20210122,0.09,0.11,0.09,0.094,1822860
AGRO,20210122,0.033,0.038,0.033,0.038,480000
AGS,20210122,0.175,0.175,0.175,0.175,0
AGVT,20210122,52.11,52.15,52.09,52.15,3032
AGX1,20210122,5.96,5.96,5.96,5.96,277
AGY,20210122,0.185,0.185,0.17,0.17,6402865
AGYO,20210122,0.051,0.051,0.05,0.05,346624
AHC,20210122,0.095,0.095,0.095,0.095,0
AHF,20210122,0.06,0.061,0.059,0.06,850269
AHK,20210122,0.034,0.034,0.034,0.034,0
AHN,20210122,0.02,0.02,0.02,0.02,0
