360,20210112,3.6,3.66,3.58,3.65,147761
14D,20210112,0.35,0.35,0.33,0.33,702566
1AD,20210112,0.145,0.145,0.145,0.145,278414
1ADO,20210112,0.032,0.032,0.032,0.032,34408
1AG,20210112,0.051,0.051,0.049,0.049,55000
1ST,20210112,0.034,0.034,0.034,0.034,154016
2BE,20210112,0.058,0.058,0.058,0.058,0
2BEO,20210112,0.015,0.015,0.015,0.015,0
3DA,20210112,0.56,0.605,0.56,0.58,1043339
3DP,20210112,0.51,0.52,0.505,0.52,1551630
3PL,20210112,1.3,1.31,1.29,1.29,95567
4CE,20210112,0.025,0.025,0.021,0.021,4889275
4DS,20210112,0.145,0.175,0.145,0.17,14414333
4DX,20210112,2.3,2.35,2.28,2.29,96891
5GN,20210112,1.405,1.42,1.315,1.32,860377
88E,20210112,0.011,0.0115,0.01,0.01,154180074
8CO,20210112,0.14,0.145,0.135,0.135,655401
8IH,20210112,0.15,0.15,0.15,0.15,8539
8VI,20210112,1.715,1.715,1.69,1.69,3506
9SP,20210112,0.023,0.023,0.022,0.023,1635353
A1G,20210112,0.215,0.215,0.215,0.215,0
A1M,20210112,0.36,0.36,0.35,0.35,7140
A200,20210112,112.3,112.79,111.9,111.9,22371
A2B,20210112,1.14,1.14,1.14,1.14,6809
A2M,20210112,10.65,10.755,10.525,10.58,3070261
A3D,20210112,0.072,0.072,0.072,0.072,97544
A4N,20210112,0.315,0.32,0.31,0.31,156648
AAA,20210112,50.08,50.08,50.07,50.08,30656
AAC,20210112,1.12,1.12,1.1,1.11,193144
AAJ,20210112,0.007,0.007,0.007,0.007,3486464
AAP,20210112,0.024,0.024,0.024,0.024,0
AAR,20210112,0.14,0.14,0.14,0.14,41738
AASF,20210112,2.98,2.98,2.98,2.98,0
AAU,20210112,0.085,0.085,0.085,0.085,61744
ABA,20210112,6.05,6.17,6.04,6.12,22079
ABB,20210112,2.15,2.17,2.1,2.1,2099630
ABC,20210112,3.27,3.29,3.225,3.23,446649
ABL,20210112,0.001,0.001,0.001,0.001,0
ABP,20210112,2.87,2.9,2.86,2.86,1170533
ABR,20210112,1.565,1.58,1.52,1.54,687344
ABV,20210112,0.034,0.034,0.034,0.034,0
ABW,20210112,0.19,0.19,0.19,0.19,0
ABX,20210112,0.092,0.092,0.092,0.092,22200
ABY,20210112,5.35,5.48,5.31,5.31,10877
AC8,20210112,0.2,0.21,0.195,0.195,1572982
ACB,20210112,0.035,0.035,0.034,0.035,282880
