Code,Date,Open,High,Low,Close,Volume
XAO,20190301,6252.700195,6291.799805,6249.100098,6273.799805,885954500
XAO,20190304,6273.799805,6323.5,6273.799805,6302.5,765776300
XAO,20190305,6302.5,6302.5,6258.399902,6281.399902,1018371400
XAO,20190306,6281.399902,6327.5,6281.399902,6326.799805,1022955000
XAO,20190307,6326.799805,6350.799805,6324.899902,6344.200195,1026473800
XAO,20190308,6344.200195,6344.200195,6286.899902,6287.100098,830298800
XAO,20190311,6287.100098,6287.100098,6255.600098,6263.299805,698254700
XAO,20190312,6263.299805,6305.5,6260.600098,6260.600098,834689900
XAO,20190313,6260.600098,6260.600098,6215.299805,6246,901110400
XAO,20190314,6246,6266.799805,6240.5,6266.799805,776555100
XAO,20190315,6266.799805,6285.399902,6262.799805,6265.100098,1534457300
XAO,20190318,6265.100098,6292,6260.200195,6283.600098,802439900
XAO,20190319,6283.600098,6296.799805,6265.799805,6276.600098,758351300
XAO,20190320,6276.600098,6276.600098,6240.600098,6251.799805,947309900
XAO,20190321,6251.799805,6257.100098,6221.100098,6253.5,1111736800
XAO,20190322,6253.5,6311.399902,6253.5,6280.899902,726847200
XAO,20190325,6280.899902,6280.899902,6197.799805,6208.700195,800082000
XAO,20190326,6208.700195,6222.899902,6199.700195,6213.100098,844586300
XAO,20190327,6213.100098,6217.600098,6181.100098,6217.600098,859877200
XAO,20190328,6217.399902,6256.5,6195.700195,6256.5,856347000
XAO,20190329,6256.5,6291.700195,6256.5,6261.700195,1043330700
