Code,Date,Open,High,Low,Close,Volume
XAO,20190501,6418.399902,6469.799805,6418.399902,6466.5,754629200
XAO,20190502,6466.5,6466.5,6416.899902,6430,895264300
XAO,20190503,6430,6445.799805,6419.700195,6427.200195,716683500
XAO,20190506,6427.200195,6427.200195,6335.899902,6369.899902,793032500
XAO,20190507,6369.899902,6427.299805,6369.899902,6383.5,874476000
XAO,20190508,6383.5,6383.5,6327.399902,6351.799805,768194100
XAO,20190509,6351.799805,6382.200195,6343.299805,6377.299805,712542700
XAO,20190510,6377.299805,6400,6366.700195,6393.100098,712165300
XAO,20190513,6393.100098,6393.100098,6363.399902,6381.299805,669618500
XAO,20190514,6381.299805,6381.299805,6289.600098,6327.200195,873321900
XAO,20190515,6327.200195,6378.799805,6327.200195,6370.899902,679781500
XAO,20190516,6370.899902,6417.5,6364.5,6417.5,843630600
XAO,20190517,6417.5,6489.100098,6417.5,6460.200195,786905000
XAO,20190520,6460.200195,6564.700195,6460.200195,6564.700195,810686700
XAO,20190521,6564.700195,6584.399902,6530.899902,6584.399902,850872900
XAO,20190522,6584.399902,6598.299805,6567.700195,6598.100098,881851400
XAO,20190523,6598.100098,6598.100098,6572.799805,6584.299805,897352800
XAO,20190524,6584.299805,6584.299805,6529.200195,6545.600098,836105400
XAO,20190527,6545.399902,6557.5,6540.899902,6544.799805,649481500
XAO,20190528,6544.799805,6584.899902,6544.799805,6580.399902,1175193200
XAO,20190529,6580.399902,6580.399902,6518.299805,6536.600098,916742200
XAO,20190530,6536.600098,6536.600098,6478.399902,6489.200195,1000013600
XAO,20190531,6489.200195,6493.5,6460.799805,6491.799805,1029816800
