ABS,20080528,1.400,1.430,1.380,1.380,4840763
ACK,20080528,0.665,0.665,0.665,0.665,12400
AGF,20080528,1.190,1.200,1.190,1.200,114219
ALL,20080528,7.600,7.600,7.440,7.560,4209348
AMP,20080528,7.500,7.530,7.330,7.410,4225423
ANZ,20080528,21.500,21.780,21.090,21.420,8958638
ASX,20080528,34.200,34.680,34.020,34.070,997999
AUN,20080528,1.320,1.340,1.280,1.300,1907208
BFG,20080528,1.240,1.250,1.215,1.215,280557
BHP,20080528,46.100,46.140,45.040,45.100,12423398
BJT,20080528,1.095,1.125,1.075,1.100,1878508
BNB,20080528,12.700,12.910,12.620,12.820,2640766
BSL,20080528,12.020,12.080,11.530,11.580,2945868
BTT,20080528,3.310,3.310,3.160,3.280,54794
CBA,20080528,43.200,43.340,42.730,43.300,3335371
CGF,20080528,1.965,2.020,1.960,1.980,4084582
CIR,20080528,0.950,0.970,0.950,0.970,117611
CMJ,20080528,3.660,3.680,3.570,3.600,3946654
COH,20080528,54.500,54.500,53.490,53.490,250465
CPU,20080528,9.590,9.670,9.420,9.510,1219348
CSL,20080528,40.020,40.410,38.400,38.590,1237527
CSR,20080528,2.970,2.990,2.940,2.940,2626797
CWN,20080528,10.530,10.550,10.210,10.400,578124
DJS,20080528,3.610,3.650,3.600,3.640,1113242
EGF,20080528,1.870,1.930,1.870,1.900,227329
FGL,20080528,5.210,5.300,5.100,5.270,8011830
FXJ,20080528,3.330,3.340,3.260,3.320,6305514
FXL,20080528,0.590,0.595,0.580,0.595,482340
GFF,20080528,1.770,1.780,1.755,1.770,5221601
HGI,20080528,2.650,2.670,2.610,2.620,1834805
HTA,20080528,0.155,0.155,0.140,0.140,697465
HVN,20080528,3.660,3.730,3.630,3.690,6463995
IAG,20080528,3.990,4.020,3.890,4.000,13768962
IIN,20080528,1.845,1.870,1.830,1.830,134113
IVC,20080528,6.700,6.840,6.700,6.740,418431
JBH,20080528,10.000,10.020,9.680,9.690,529562
LGL,20080528,3.210,3.220,3.080,3.120,29277027
MLB,20080528,3.430,3.430,3.360,3.390,70218
MQG,20080528,56.200,57.200,55.270,55.900,2215739
MYFG,20080528,91.000,91.750,91.000,91.750,567
MYO,20080528,1.380,1.445,1.380,1.385,644480
NAB,20080528,32.500,32.650,32.000,32.110,7548515
NHF,20080528,0.705,0.710,0.705,0.705,369800
NWS,20080528,20.000,20.100,19.880,19.910,3187875
NWSLV,20080528,19.460,19.590,19.360,19.420,902308
OST,20080528,7.010,7.090,6.950,7.010,4933189
OXR,20080528,3.290,3.310,3.200,3.240,9733866
PBG,20080528,2.110,2.130,2.100,2.100,2486932
PLB,20080528,0.900,0.900,0.900,0.900,10000
PTM,20080528,4.050,4.080,4.010,4.050,293620
QAN,20080528,3.350,3.470,3.340,3.450,48811643
RMD,20080528,4.010,4.030,3.960,3.990,3444167
SEK,20080528,5.360,5.480,5.360,5.480,1357285
SEV,20080528,8.900,9.120,8.840,8.970,1608885
SGB,20080528,33.080,33.380,31.860,32.540,2720112
SGH,20080528,1.350,1.350,1.350,1.350,1549
SGT,20080528,2.780,2.800,2.770,2.770,1960624
SMX,20080528,4.860,4.990,4.780,4.810,134402
TAH,20080528,11.030,11.140,10.950,10.950,2786015
TEL,20080528,3.200,3.230,3.180,3.220,2916000
TEN,20080528,2.140,2.170,2.130,2.150,2530086
TLS,20080528,4.770,4.790,4.720,4.750,38711266
TNE,20080528,0.935,0.985,0.935,0.985,274417
TTS,20080528,2.690,2.700,2.630,2.640,4021493
TWR,20080528,1.790,1.830,1.790,1.830,96189
VBA,20080528,0.725,0.725,0.710,0.715,784706
VCR,20080528,0.350,0.360,0.350,0.350,398088
WBC,20080528,22.710,22.760,22.140,22.190,9365052
WDC,20080528,17.600,17.610,17.120,17.230,5203755
WES,20080528,37.400,37.950,36.580,37.900,2206905
WIG,20080528,0.000,0.000,0.000,1.800,3261
WOW,20080528,28.190,28.600,27.810,28.000,2503233
WPL,20080528,63.150,63.630,62.500,63.000,1300741
WTF,20080528,4.000,4.010,3.970,3.990,393795
ZFX,20080528,10.160,10.210,9.970,10.020,4267295
