ABS,20071102,6.5,6.5,6.41,6.44,956464
AGF,20071102,1.855,1.88,1.85,1.85,318858
ALL,20071102,10.1,10.42,10.05,10.21,1327278
ALU,20071102,0.96,0.99,0.96,0.99,12405
AMP,20071102,10.24,10.3,10.16,10.23,3897650
ANZ,20071102,29.85,29.98,29.71,29.98,9514819
ASX,20071102,58.1,58.2,57.32,58.11,474914
AUN,20071102,1.64,1.64,1.57,1.58,1911106
BHP,20071102,45.44,45.45,44.8,45,23622189
BJT,20071102,1.66,1.695,1.635,1.635,1444254
BNB,20071102,29.2,29.9,29.05,29.62,2257577
BSL,20071102,10.59,10.78,10.45,10.64,3255917
BTA,20071102,1.39,1.39,1.35,1.36,269639
CBA,20071102,60.4,61.2,60.31,61.2,2676692
CGF,20071102,6.25,6.33,6.21,6.29,2450801
CGJ,20071102,15.87,15.94,15.81,15.88,6424999
CIR,20071102,1.24,1.26,1.24,1.26,9660
COH,20071102,69.7,70.31,69.43,69.88,126325
CPU,20071102,8.57,8.85,8.55,8.75,1496934
CSR,20071102,3.43,3.45,3.4,3.41,3272651
DJS,20071102,4.83,4.87,4.81,4.82,803432
EGF,20071102,2.13,2.17,2.11,2.12,515555
ENG,20071102,0.145,0.15,0.145,0.15,200491
ERG,20071102,0.13,0.13,0.12,0.125,986164
FGL,20071102,6.2,6.25,6.13,6.19,8361666
FXJ,20071102,4.81,4.93,4.8,4.9,20060941
GFF,20071102,2.09,2.11,2.08,2.1,5084717
HGI,20071102,4,4.05,3.98,4,859841
HTA,20071102,0.195,0.2,0.195,0.195,169829
HVN,20071102,6.79,6.82,6.75,6.8,3188072
IAG,20071102,4.7,4.78,4.68,4.72,6584274
IIN,20071102,1.67,1.695,1.67,1.68,107884
IVC,20071102,6.67,6.94,6.67,6.69,558621
IWL,20071102,6.44,6.45,6.43,6.45,115672
JBH,20071102,16.64,16.76,16.54,16.65,233464
KYC,20071102,0.34,0.365,0.34,0.365,13710
LGL,20071102,4.18,4.22,4.11,4.18,14272988
MBL,20071102,81.99,82.3,81.42,82.3,2227902
MLB,20071102,3.51,3.51,3.46,3.46,39910
MYFG,20071102,105.7,105.7,105.6,105.7,4137
MYO,20071102,1.35,1.38,1.34,1.36,180425
NAB,20071102,42.78,43.32,42.6,43.1,4591120
NWS,20071102,24.7,24.85,24.6,24.74,1845160
NWSLV,20071102,23.4,23.46,23.32,23.44,57377
OST,20071102,6.9,7,6.88,6.89,4897250
OXR,20071102,4.08,4.14,4.04,4.09,11043168
PBG,20071102,3.35,3.37,3.25,3.27,2271125
PBL,20071102,20.5,20.62,20.47,20.55,1852691
PLB,20071102,1.65,1.65,1.55,1.55,15404
PTM,20071102,5.88,5.93,5.76,5.93,392580
PWR,20071102,0.23,0.23,0.23,0.23,917
QAN,20071102,5.96,5.98,5.88,5.95,10202503
RHG,20071102,0.32,0.32,0.315,0.32,2109315
RMD,20071102,4.48,4.73,4.42,4.6,3309659
SEK,20071102,8.97,9.24,8.97,9.15,383417
SEV,20071102,14.2,14.33,13.95,14.24,728261
SGB,20071102,36.39,36.85,35.9,36.76,1761382
SGH,20071102,1.74,1.79,1.7,1.79,76047
SGT,20071102,3,3.05,2.91,2.95,3505440
SHL,20071102,16.84,17.19,16.7,16.8,1008675
TAH,20071102,15.43,15.49,15.31,15.35,1524205
TEL,20071102,3.47,3.48,3.44,3.45,7161137
TEN,20071102,2.7,2.8,2.7,2.8,1701576
TLS,20071102,4.64,4.79,4.64,4.79,46063282
TLSCA,20071102,3.15,3.29,3.14,3.29,34811432
TNE,20071102,1.085,1.1,1.05,1.06,103640
TTS,20071102,4.1,4.18,4.07,4.15,5450918
TWR,20071102,1.835,1.84,1.805,1.84,131637
UNW,20071102,0.5,0.505,0.5,0.5,479895
VBA,20071102,2.17,2.17,2.13,2.15,388243
VCR,20071102,0.69,0.72,0.685,0.715,1145636
VHL,20071102,0.086,0.086,0.084,0.084,247999
WBC,20071102,30.41,30.7,30.12,30.48,9254474
WDC,20071102,21.7,21.79,21.45,21.56,8297732
WIG,20071102,3.67,3.7,3.67,3.7,15200
WOW,20071102,32.92,33.15,32.38,32.52,3813420
WPL,20071102,51.72,52.15,51.5,51.8,2888789
WTF,20071102,5.8,5.89,5.74,5.75,272784
ZFX,20071102,16.01,16.31,16.01,16.16,5873816
