ACK,20121019,0.16,0.16,0.16,0.16,6314959
AGF,20121019,0.62,0.625,0.615,0.615,82584
AJA,20121019,3.06,3.08,3.04,3.06,228867
ALL,20121019,2.95,3,2.92,3,1436424
AMP,20121019,4.68,4.73,4.59,4.73,10199314
ANZ,20121019,25.96,25.98,25.51,25.66,8463864
ASW,20121019,0.72,0.725,0.72,0.725,13853
ASX,20121019,30.36,30.42,30.15,30.35,508068
BFG,20121019,0.41,0.41,0.41,0.41,13000
BHP,20121019,34.63,35.04,34.57,35,12146739
BSL,20121019,0.515,0.525,0.51,0.52,31872667
BTT,20121019,2.2,2.28,2.2,2.26,50810
CBA,20121019,57.05,57.05,56.55,56.84,3749002
CGF,20121019,3.35,3.35,3.26,3.29,3212207
CMJ,20121019,3.43,3.44,3.43,3.44,112880
COH,20121019,71.85,72.48,71.66,72.29,163751
CPU,20121019,8.67,8.94,8.64,8.92,3813208
CPZ,20121019,0.27,0.295,0.27,0.295,173915
CRZ,20121019,7.85,7.945,7.79,7.94,1029560
CSL,20121019,47.27,47.55,47.01,47.44,1187978
CSR,20121019,1.82,1.83,1.76,1.8,6381157
CWN,20121019,9.57,9.7,9.55,9.69,1350538
DJS,20121019,2.66,2.66,2.57,2.61,2839669
EPW,20121019,1.95,2,1.95,2,26869
FLT,20121019,26.35,27,26.24,27,465078
FMG,20121019,4.17,4.24,4.085,4.23,12603005
FXJ,20121019,0.375,0.385,0.355,0.36,17716549
FXL,20121019,3.48,3.52,3.46,3.52,447347
GFF,20121019,0.54,0.545,0.535,0.54,5037974
HVN,20121019,2.02,2.04,1.995,2.01,2295574
IAG,20121019,4.52,4.63,4.51,4.61,7862383
IFN,20121019,0.24,0.26,0.235,0.245,3620368
IIN,20121019,4,4.01,3.97,3.97,316841
IVC,20121019,8.61,8.82,8.48,8.82,291425
JBH,20121019,10.12,10.18,10.06,10.08,1129221
KMD,20121019,1.5,1.5,1.48,1.5,558572
LYC,20121019,0.66,0.705,0.655,0.685,19682362
MLB,20121019,1.835,1.86,1.835,1.86,47551
MQG,20121019,30.85,31.31,30.8,31.31,2801490
MYR,20121019,1.97,1.995,1.97,1.995,2701105
NAB,20121019,26.39,26.42,25.98,26.22,18273701
NHF,20121019,1.815,1.82,1.8,1.805,193858
NWS,20121019,24.8,25.03,24.8,24.93,939572
OZL,20121019,8.35,8.5,8.3,8.49,2242208
PBG,20121019,0.575,0.58,0.55,0.56,9582381
PPT,20121019,27.72,28.01,27.6,28.01,120858
PTM,20121019,3.65,3.67,3.6,3.63,654317
QAN,20121019,1.34,1.35,1.335,1.34,4149008
QRN,20121019,3.75,3.82,3.75,3.82,14052344
REA,20121019,17.49,18.01,17.35,17.85,12917
RIO,20121019,59,59.15,58.35,59.15,4757756
RMD,20121019,3.93,3.95,3.91,3.95,5144201
SEK,20121019,6.96,7.07,6.96,7.06,803148
SGH,20121019,1.95,1.97,1.95,1.97,502944
SGT,20121019,2.53,2.55,2.525,2.53,704494
SHL,20121019,13.24,13.35,13.16,13.27,1488722
SMX,20121019,6.2,6.59,6.2,6.57,288656
SVW,20121019,7.2,7.22,7.11,7.15,338431
TAH,20121019,2.92,2.94,2.865,2.89,3761155
TEL,20121019,1.93,1.945,1.93,1.945,4109491
TEN,20121019,0.305,0.31,0.275,0.28,23154665
TLS,20121019,4,4.07,4,4.07,41071892
TNE,20121019,1.35,1.36,1.34,1.36,39101
TRS,20121019,13.62,13.9,13.54,13.66,85390
TTS,20121019,2.82,2.9,2.82,2.9,5558052
TWR,20121019,1.44,1.48,1.44,1.48,760
WBC,20121019,25.74,25.78,25.46,25.56,10470145
WDC,20121019,10.46,10.565,10.44,10.55,6609413
WEB,20121019,4.45,4.48,4.44,4.47,390621
WES,20121019,34.8,35.18,34.74,35.12,1915126
WIG,20121019,0.2,0.205,0.2,0.205,7000
WOW,20121019,29.09,29.52,29.02,29.46,3620337
WPL,20121019,35,36.06,34.95,35.98,4345273
WRT,20121019,3.01,3.02,2.98,2.98,9905542
WTF,20121019,4.11,4.15,4.09,4.15,1529949
