20110308,0.03,0%,0,20110315,20110331
20110905,0.04,100%,0.017,20110912,20110930
20120307,0.04,100%,0.017,20120314,20120402
20120831,0.04,100%,0.017,20120906,20121002
20130902,0.1,100%,0.043,20130906,20131004
20140227,0.1,100%,0.043,20140305,20140402
20140901,0.1,100%,0.043,20140903,20141003
20150302,0.03,100%,0.013,20150304,20150407
20150903,0.02,100%,0.009,20150907,20151005
20160302,0.03,100%,0.013,20160304,20160407
