EX DATE,AMOUNT,FRANKED,FRANKING CREDIT,BOOKS CLOSE,DATE PAYABLE
04/03/2008,0.03,100%,0.013,11/03/2008,28/03/2008
15/09/2008,0.04,100%,0.017,19/09/2008,03/10/2008
16/03/2009,0.01,100%,0.004,20/03/2009,03/04/2009
07/09/2009,0.01,100%,0.004,11/09/2009,02/10/2009
12/04/2010,0.03,100%,0.013,16/04/2010,30/04/2010
04/04/2011,0.02,100%,0.009,11/04/2011,27/04/2011
04/09/2014,0.0275,100%,0.012,08/09/2014,18/09/2014
27/03/2015,0.016,100%,0.007,31/03/2015,17/04/2015
16/03/2016,0.014,100%,0.006,17/03/2016,31/03/2016
