Date,Open,High,Low,Close,Adj Close,Volume
1998-01-01,null,null,null,null,null,null
1998-01-02,2616.500000,2616.500000,2605.300049,2609.100098,2609.100098,0
1998-01-05,2609.100098,2647.899902,2609.100098,2644.300049,2644.300049,0
1998-01-06,2644.300049,2685.600098,2641.399902,2685.300049,2685.300049,0
1998-01-07,2685.300049,2685.300049,2642.000000,2646.899902,2646.899902,0
1998-01-08,2646.899902,2657.300049,2633.699951,2650.699951,2650.699951,0
1998-01-09,2650.699951,2650.699951,2585.800049,2603.100098,2603.100098,0
1998-01-12,2603.100098,2603.100098,2534.100098,2542.399902,2542.399902,0
1998-01-13,2542.399902,2568.100098,2542.399902,2565.300049,2565.300049,0
1998-01-14,2565.300049,2610.500000,2565.300049,2605.300049,2605.300049,0
1998-01-15,2605.300049,2605.300049,2582.000000,2584.500000,2584.500000,0
1998-01-16,2584.500000,2618.300049,2571.399902,2614.000000,2614.000000,0
1998-01-19,2614.000000,2653.800049,2614.000000,2650.699951,2650.699951,0
1998-01-20,2645.000000,2645.000000,2633.399902,2639.399902,2639.399902,0
1998-01-21,2639.399902,2668.399902,2619.300049,2622.800049,2622.800049,0
1998-01-22,2622.800049,2633.000000,2590.699951,2599.399902,2599.399902,0
1998-01-23,2599.399902,2623.300049,2584.800049,2623.300049,2623.300049,0
1998-01-26,null,null,null,null,null,null
1998-01-27,2623.300049,2632.100098,2600.899902,2603.899902,2603.899902,0
1998-01-28,2603.899902,2622.899902,2603.899902,2621.100098,2621.100098,0
1998-01-29,2621.100098,2644.100098,2621.100098,2642.699951,2642.699951,0
1998-01-30,2642.699951,2668.300049,2642.699951,2656.699951,2656.699951,0
1998-02-02,2656.699951,2680.000000,2650.899902,2670.100098,2670.100098,0
1998-02-03,2670.100098,2688.300049,2653.100098,2654.399902,2654.399902,0
1998-02-04,2654.399902,2675.100098,2645.500000,2656.899902,2656.899902,0
1998-02-05,2656.899902,2660.399902,2635.699951,2657.899902,2657.899902,0
1998-02-06,2657.899902,2667.800049,2654.500000,2656.100098,2656.100098,0
1998-02-09,2656.100098,2691.600098,2656.100098,2685.300049,2685.300049,0
1998-02-10,2685.300049,2685.699951,2665.199951,2668.000000,2668.000000,0
1998-02-11,2668.000000,2689.100098,2668.000000,2678.000000,2678.000000,0
1998-02-12,2678.000000,2678.000000,2670.800049,2674.300049,2674.300049,0
1998-02-13,2674.300049,2679.399902,2644.899902,2653.000000,2653.000000,0
1998-02-16,2653.000000,2653.000000,2625.199951,2629.100098,2629.100098,0
1998-02-17,2621.199951,2657.800049,2621.000000,2657.000000,2657.000000,0
1998-02-18,2657.000000,2669.399902,2653.199951,2661.199951,2661.199951,0
1998-02-19,2661.199951,2678.699951,2656.500000,2658.800049,2658.800049,0
1998-02-20,2658.800049,2658.800049,2639.000000,2645.100098,2645.100098,0
1998-02-23,2646.199951,2655.100098,2643.699951,2655.100098,2655.100098,0
1998-02-24,2653.000000,2666.800049,2640.199951,2666.199951,2666.199951,0
1998-02-25,2666.199951,2678.500000,2658.899902,2675.699951,2675.699951,0
1998-02-26,2676.000000,2706.100098,2676.000000,2696.000000,2696.000000,0
1998-02-27,2696.000000,2705.100098,2681.800049,2697.399902,2697.399902,0
1998-03-02,2697.399902,2719.800049,2694.300049,2697.899902,2697.899902,0
1998-03-03,2697.899902,2697.899902,2671.699951,2684.399902,2684.399902,0
1998-03-04,2684.399902,2710.199951,2683.000000,2705.399902,2705.399902,0
1998-03-05,2705.399902,2705.399902,2646.899902,2652.699951,2652.699951,0
1998-03-06,2652.699951,2669.000000,2638.600098,2667.600098,2667.600098,0
1998-03-09,2667.600098,2689.500000,2667.600098,2680.699951,2680.699951,0
1998-03-10,2680.699951,2700.100098,2679.100098,2692.899902,2692.899902,0
1998-03-11,2692.899902,2724.100098,2692.899902,2714.800049,2714.800049,0
1998-03-12,2714.800049,2726.600098,2709.699951,2719.500000,2719.500000,0
1998-03-13,2719.500000,2731.699951,2709.000000,2731.600098,2731.600098,0
1998-03-16,2731.600098,2732.800049,2716.600098,2729.899902,2729.899902,0
1998-03-17,2729.899902,2769.600098,2729.899902,2767.100098,2767.100098,0
1998-03-18,2767.100098,2789.399902,2763.699951,2769.600098,2769.600098,0
1998-03-19,2769.600098,2774.199951,2762.699951,2772.600098,2772.600098,0
1998-03-20,2772.600098,2787.800049,2768.699951,2775.199951,2775.199951,0
1998-03-23,2775.199951,2795.199951,2773.600098,2779.300049,2779.300049,0
1998-03-24,2779.300049,2799.199951,2774.800049,2792.000000,2792.000000,0
1998-03-25,2792.000000,2794.600098,2776.500000,2781.600098,2781.600098,0
1998-03-26,2781.600098,2787.699951,2773.399902,2781.100098,2781.100098,0
1998-03-27,2781.100098,2781.100098,2758.300049,2762.699951,2762.699951,0
1998-03-30,2762.699951,2762.699951,2734.000000,2741.000000,2741.000000,0
1998-03-31,2741.000000,2749.399902,2737.500000,2744.199951,2744.199951,0
1998-04-01,2744.199951,2761.399902,2743.600098,2752.899902,2752.899902,0
1998-04-02,2752.899902,2768.800049,2752.600098,2757.000000,2757.000000,0
1998-04-03,2757.000000,2778.199951,2757.000000,2770.800049,2770.800049,0
1998-04-06,2770.800049,2802.600098,2770.399902,2795.600098,2795.600098,0
1998-04-07,2795.600098,2806.100098,2784.000000,2794.800049,2794.800049,0
1998-04-08,2794.800049,2813.500000,2787.699951,2813.500000,2813.500000,0
1998-04-09,2813.500000,2813.500000,2792.000000,2805.800049,2805.800049,0
1998-04-10,null,null,null,null,null,null
1998-04-13,null,null,null,null,null,null
1998-04-14,2805.800049,2840.899902,2805.800049,2840.899902,2840.899902,0
1998-04-15,2840.899902,2874.800049,2836.100098,2870.500000,2870.500000,0
1998-04-16,2870.500000,2893.699951,2870.399902,2881.399902,2881.399902,0
1998-04-17,2881.399902,2881.399902,2858.600098,2867.500000,2867.500000,0
1998-04-20,2867.500000,2884.699951,2866.800049,2872.500000,2872.500000,0
1998-04-21,2872.500000,2872.500000,2851.399902,2866.399902,2866.399902,0
1998-04-22,2866.399902,2876.399902,2853.000000,2856.800049,2856.800049,0
1998-04-23,2856.800049,2877.899902,2855.100098,2877.800049,2877.800049,0
1998-04-24,2877.800049,2877.800049,2844.000000,2854.899902,2854.899902,0
1998-04-27,2854.899902,2854.899902,2811.500000,2818.000000,2818.000000,0
1998-04-28,2818.000000,2818.000000,2763.100098,2781.300049,2781.300049,0
1998-04-29,2781.300049,2789.399902,2744.300049,2749.100098,2749.100098,0
1998-04-30,2749.100098,2775.300049,2748.100098,2762.100098,2762.100098,0
1998-05-01,2762.100098,2807.000000,2762.100098,2804.199951,2804.199951,0
1998-05-04,2804.199951,2821.600098,2804.199951,2812.300049,2812.300049,0
1998-05-05,2812.300049,2814.100098,2800.899902,2803.500000,2803.500000,0
1998-05-06,2803.500000,2803.500000,2770.300049,2788.000000,2788.000000,0
1998-05-07,2788.000000,2788.000000,2761.000000,2780.800049,2780.800049,0
1998-05-08,2780.800049,2780.800049,2757.899902,2780.500000,2780.500000,0
1998-05-11,2780.500000,2808.100098,2780.500000,2797.600098,2797.600098,0
1998-05-12,2772.300049,2787.500000,2772.300049,2786.899902,2786.899902,0
1998-05-13,2786.899902,2797.500000,2771.800049,2773.699951,2773.699951,0
1998-05-14,2773.699951,2773.699951,2748.100098,2759.399902,2759.399902,0
1998-05-15,2759.399902,2772.800049,2745.600098,2765.800049,2765.800049,0
1998-05-18,2765.800049,2765.800049,2724.899902,2733.300049,2733.300049,0
1998-05-19,2733.300049,2744.899902,2715.100098,2742.000000,2742.000000,0
1998-05-20,2742.000000,2748.800049,2721.899902,2723.199951,2723.199951,0
1998-05-21,2723.199951,2747.699951,2723.199951,2733.500000,2733.500000,0
1998-05-22,2733.500000,2733.500000,2717.399902,2725.899902,2725.899902,0
1998-05-25,2725.899902,2731.500000,2722.199951,2727.800049,2727.800049,0
1998-05-26,2727.800049,2737.800049,2726.600098,2734.699951,2734.699951,0
1998-05-27,2734.699951,2734.699951,2681.899902,2687.000000,2687.000000,0
1998-05-28,2687.000000,2716.300049,2685.399902,2714.600098,2714.600098,0
1998-05-29,2714.600098,2722.500000,2704.699951,2715.699951,2715.699951,0
1998-06-01,2715.699951,2715.699951,2675.199951,2689.100098,2689.100098,0
1998-06-02,2689.100098,2689.100098,2637.199951,2671.100098,2671.100098,0
1998-06-03,2671.100098,2685.899902,2660.199951,2662.000000,2662.000000,0
1998-06-04,2662.000000,2662.000000,2642.000000,2658.399902,2658.399902,0
1998-06-05,2658.399902,2659.000000,2640.899902,2642.800049,2642.800049,0
1998-06-08,null,null,null,null,null,null
1998-06-09,2642.800049,2649.000000,2621.899902,2623.899902,2623.899902,0
1998-06-10,2623.899902,2623.899902,2582.899902,2592.899902,2592.899902,0
1998-06-11,2592.899902,2593.300049,2543.500000,2558.699951,2558.699951,0
1998-06-12,2558.699951,2574.600098,2512.699951,2571.699951,2571.699951,0
1998-06-15,2571.699951,2595.300049,2555.800049,2567.500000,2567.500000,0
1998-06-16,2567.500000,2567.500000,2511.199951,2524.899902,2524.899902,0
1998-06-17,2524.899902,2558.199951,2524.899902,2549.300049,2549.300049,0
1998-06-18,2549.300049,2626.199951,2549.300049,2608.199951,2608.199951,0
1998-06-19,2608.199951,2608.199951,2582.300049,2588.800049,2588.800049,0
1998-06-22,2588.800049,2598.000000,2576.199951,2596.800049,2596.800049,0
1998-06-23,2596.800049,2597.000000,2575.500000,2582.600098,2582.600098,0
1998-06-24,2582.600098,2603.500000,2582.600098,2592.800049,2592.800049,0
1998-06-25,2592.800049,2598.199951,2584.199951,2592.000000,2592.000000,0
1998-06-26,2592.000000,2614.300049,2590.100098,2609.899902,2609.899902,0
1998-06-29,2609.899902,2631.399902,2609.000000,2621.100098,2621.100098,0
1998-06-30,2621.100098,2672.500000,2621.100098,2668.399902,2668.399902,0
1998-07-01,2668.399902,2699.399902,2648.600098,2699.399902,2699.399902,0
1998-07-02,2699.399902,2747.600098,2699.399902,2742.699951,2742.699951,0
1998-07-03,2742.699951,2747.899902,2724.399902,2743.100098,2743.100098,0
1998-07-06,2743.100098,2756.000000,2743.100098,2751.800049,2751.800049,0
1998-07-07,2751.800049,2771.699951,2750.600098,2769.300049,2769.300049,0
1998-07-08,2769.300049,2781.699951,2764.300049,2774.100098,2774.100098,0
1998-07-09,2774.100098,2799.899902,2774.100098,2788.899902,2788.899902,0
1998-07-10,2788.899902,2788.899902,2743.600098,2747.899902,2747.899902,0
1998-07-13,2747.899902,2747.899902,2710.800049,2718.600098,2718.600098,0
1998-07-14,2718.600098,2754.699951,2718.600098,2754.199951,2754.199951,0
1998-07-15,2754.199951,2797.500000,2754.199951,2773.899902,2773.899902,0
1998-07-16,2773.899902,2816.800049,2766.300049,2810.600098,2810.600098,0
1998-07-17,2810.600098,2825.199951,2810.600098,2814.699951,2814.699951,0
