Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,4877.700195,4901.100098,4876.299805,4889.799805,4889.799805,596439900
2010-01-05,4899.799805,4944.799805,4899.799805,4939.500000,4939.500000,1036772400
2010-01-06,4943.700195,4954.600098,4935.600098,4946.799805,4946.799805,1069955900
2010-01-07,4948.200195,4963.600098,4929.700195,4930.500000,4930.500000,1076603600
2010-01-08,4931.399902,4964.200195,4931.299805,4942.200195,4942.200195,832942400
2010-01-11,4950.700195,4984.000000,4950.500000,4981.200195,4981.200195,893448000
2010-01-12,4970.799805,4972.000000,4926.100098,4931.600098,4931.600098,942061000
2010-01-13,4919.600098,4920.299805,4885.100098,4900.100098,4900.100098,1023661000
2010-01-14,4906.700195,4949.899902,4906.000000,4929.399902,4929.399902,839685600
2010-01-15,4928.299805,4938.700195,4893.200195,4929.500000,4929.500000,974586500
2010-01-18,4921.299805,4941.600098,4896.299805,4936.100098,4936.100098,943892600
2010-01-19,4939.299805,4953.200195,4889.600098,4889.600098,4889.600098,1072837800
2010-01-20,4901.799805,4932.700195,4893.399902,4895.100098,4895.100098,1005330500
2010-01-21,4882.600098,4883.000000,4845.100098,4849.600098,4849.600098,1366036700
2010-01-22,4819.600098,4819.600098,4740.700195,4771.899902,4771.899902,1415849000
2010-01-25,4749.899902,4750.500000,4702.600098,4743.100098,4743.100098,997700500
2010-01-27,4732.899902,4734.200195,4655.399902,4670.000000,4670.000000,1354866800
2010-01-28,4677.000000,4699.200195,4667.899902,4697.700195,4697.700195,1294518600
2010-01-29,4683.000000,4683.299805,4592.899902,4596.899902,4596.899902,1570721100
2010-02-01,4596.200195,4609.100098,4544.700195,4544.799805,4544.799805,1351600000
2010-02-02,4568.200195,4628.799805,4566.700195,4628.799805,4628.799805,1323440500
2010-02-03,4651.600098,4682.600098,4646.500000,4673.200195,4673.200195,1334704700
2010-02-04,4665.100098,4666.399902,4623.899902,4644.100098,4644.100098,1208389500
2010-02-05,4607.600098,4610.500000,4508.299805,4532.500000,4532.500000,1577595100
2010-02-08,4539.399902,4567.500000,4534.700195,4538.799805,4538.799805,932021900
2010-02-09,4531.500000,4531.700195,4483.299805,4520.700195,4520.700195,1083713900
2010-02-10,4546.399902,4587.299805,4519.600098,4533.000000,4533.000000,1160325000
2010-02-11,4531.799805,4584.500000,4531.000000,4575.799805,4575.799805,1018008500
2010-02-12,4587.000000,4616.399902,4570.799805,4588.799805,4588.799805,1358478600
2010-02-15,4585.799805,4593.100098,4564.000000,4570.399902,4570.399902,749265000
2010-02-16,4575.000000,4619.600098,4575.000000,4590.799805,4590.799805,1000438600
2010-02-17,4607.500000,4690.600098,4606.899902,4686.799805,4686.799805,1204838400
2010-02-18,4691.399902,4692.600098,4655.399902,4673.899902,4673.899902,1167991100
2010-02-19,4680.399902,4691.100098,4632.899902,4656.299805,4656.299805,1390910400
2010-02-22,4673.399902,4732.700195,4673.399902,4732.700195,4732.700195,1090157000
2010-02-23,4722.399902,4731.000000,4703.000000,4731.000000,4731.000000,1297026100
2010-02-24,4717.000000,4717.000000,4659.000000,4666.000000,4666.000000,1514123800
2010-02-25,4672.799805,4706.100098,4612.000000,4614.899902,4614.899902,1395527900
2010-02-26,4626.000000,4651.100098,4612.799805,4651.100098,4651.100098,1556814800
2010-03-01,4647.000000,4694.899902,4647.000000,4694.899902,4694.899902,1565454900
2010-03-02,4701.899902,4724.100098,4693.899902,4709.899902,4709.899902,1050212200
2010-03-03,4715.799805,4752.500000,4714.399902,4743.799805,4743.799805,1501106800
2010-03-04,4750.399902,4758.899902,4733.600098,4757.600098,4757.600098,1400378400
2010-03-05,4760.399902,4786.200195,4758.600098,4773.399902,4773.399902,1206485900
2010-03-08,4791.600098,4836.000000,4791.600098,4819.600098,4819.600098,1178840100
2010-03-09,4818.000000,4836.100098,4801.700195,4829.299805,4829.299805,1400760600
2010-03-10,4828.100098,4845.299805,4815.100098,4829.799805,4829.799805,1385451400
2010-03-11,4831.200195,4850.799805,4818.700195,4825.500000,4825.500000,1191698300
2010-03-12,4825.899902,4847.000000,4825.000000,4831.500000,4831.500000,1074395000
2010-03-15,4834.000000,4849.200195,4799.000000,4799.399902,4799.399902,1163224100
