Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,4707.799805,4726.700195,4698.200195,4721.100098,4721.100098,248734400
2006-01-04,4730.799805,4767.700195,4730.799805,4765.100098,4765.100098,474798600
2006-01-05,4765.299805,4773.299805,4751.799805,4757.899902,4757.899902,469821800
2006-01-06,4758.200195,4758.200195,4730.799805,4736.399902,4736.399902,374737800
2006-01-09,4747.700195,4778.700195,4747.500000,4775.799805,4775.799805,477691000
2006-01-10,4774.899902,4781.899902,4751.299805,4761.700195,4761.700195,565482800
2006-01-11,4760.299805,4791.200195,4759.700195,4781.100098,4781.100098,577715400
2006-01-12,4785.200195,4800.700195,4772.799805,4781.700195,4781.700195,571640200
2006-01-13,4778.700195,4785.799805,4766.500000,4784.299805,4784.299805,458929400
2006-01-16,4787.700195,4805.600098,4779.299805,4785.899902,4785.899902,461096400
2006-01-17,4788.399902,4818.100098,4787.700195,4817.299805,4817.299805,590740000
2006-01-18,4820.000000,4820.000000,4739.700195,4739.799805,4739.799805,726250400
2006-01-19,4743.000000,4790.899902,4731.000000,4790.899902,4790.899902,626178600
2006-01-20,4800.700195,4814.299805,4797.299805,4806.100098,4806.100098,661237600
2006-01-23,4800.700195,4800.700195,4728.600098,4766.600098,4766.600098,527457200
2006-01-24,4768.600098,4782.299805,4760.600098,4779.799805,4779.799805,603978600
2006-01-25,4783.799805,4819.799805,4780.299805,4812.000000,4812.000000,700522400
2006-01-27,4828.899902,4870.299805,4828.200195,4867.299805,4867.299805,591033600
2006-01-30,4868.799805,4896.299805,4868.799805,4892.200195,4892.200195,621714800
2006-01-31,4893.700195,4912.799805,4877.200195,4880.200195,4880.200195,664480400
2006-02-01,4887.000000,4904.200195,4886.000000,4903.899902,4903.899902,620197200
2006-02-02,4909.799805,4926.799805,4855.399902,4855.399902,4855.399902,726205600
2006-02-03,4851.899902,4855.100098,4797.700195,4832.100098,4832.100098,575185400
2006-02-06,4827.100098,4859.799805,4814.399902,4859.799805,4859.799805,497285800
2006-02-07,4862.799805,4867.700195,4837.600098,4850.299805,4850.299805,586634000
2006-02-08,4845.399902,4845.399902,4771.399902,4777.000000,4777.000000,730761600
2006-02-09,4784.600098,4820.200195,4784.299805,4820.200195,4820.200195,630537400
2006-02-10,4827.600098,4854.899902,4815.600098,4817.700195,4817.700195,580167400
2006-02-13,4804.000000,4805.700195,4760.299805,4765.100098,4765.100098,528942800
2006-02-14,4766.600098,4808.200195,4763.200195,4808.200195,4808.200195,702053000
2006-02-15,4825.899902,4837.200195,4781.299805,4781.500000,4781.500000,584118200
2006-02-16,4775.399902,4776.000000,4739.899902,4766.899902,4766.899902,611058200
2006-02-17,4769.500000,4790.600098,4745.600098,4748.500000,4748.500000,556896000
2006-02-20,4761.700195,4788.100098,4756.299805,4788.100098,4788.100098,592063400
2006-02-21,4797.500000,4830.200195,4793.500000,4830.200195,4830.200195,685362800
2006-02-22,4833.799805,4849.200195,4827.299805,4842.500000,4842.500000,714758000
2006-02-23,4852.600098,4881.600098,4852.600098,4867.299805,4867.299805,754318400
2006-02-24,4856.000000,4857.399902,4836.500000,4849.399902,4849.399902,791788400
2006-02-27,4850.799805,4880.100098,4849.000000,4880.100098,4880.100098,649418200
2006-02-28,4875.399902,4882.299805,4857.899902,4878.399902,4878.399902,678321800
2006-03-01,4871.600098,4872.600098,4813.799805,4813.799805,4813.799805,697696400
2006-03-02,4819.299805,4867.100098,4814.399902,4864.399902,4864.399902,820042400
2006-03-03,4867.100098,4897.700195,4858.899902,4862.100098,4862.100098,550987600
2006-03-06,4861.399902,4868.100098,4836.100098,4867.399902,4867.399902,476874000
2006-03-07,4858.000000,4858.000000,4822.500000,4843.600098,4843.600098,566285400
2006-03-08,4833.600098,4838.799805,4810.799805,4835.700195,4835.700195,619215800
2006-03-09,4831.799805,4857.799805,4815.799805,4855.399902,4855.399902,677488200
2006-03-10,4853.500000,4861.500000,4847.200195,4849.399902,4849.399902,480542000
2006-03-13,4850.200195,4910.600098,4850.200195,4910.600098,4910.600098,471300000
2006-03-14,4909.700195,4920.799805,4893.700195,4893.700195,4893.700195,580863000
2006-03-15,4904.500000,4923.200195,4898.799805,4907.200195,4907.200195,765582000
2006-03-16,4927.200195,4945.600098,4924.500000,4936.700195,4936.700195,960256600
2006-03-17,4944.600098,4955.700195,4930.600098,4932.700195,4932.700195,653260000
2006-03-20,4941.100098,4965.399902,4941.100098,4961.600098,4961.600098,564968600
2006-03-21,4958.000000,4963.500000,4947.500000,4952.700195,4952.700195,685311600
2006-03-22,4947.500000,4990.100098,4939.000000,4974.799805,4974.799805,643027800
2006-03-23,4979.600098,5002.000000,4979.600098,4995.600098,4995.600098,676925400
2006-03-24,4995.700195,5011.399902,4992.799805,5001.600098,5001.600098,675994800
2006-03-27,5009.899902,5045.100098,5009.899902,5045.100098,5045.100098,716250600
2006-03-28,5043.399902,5061.399902,5030.100098,5044.799805,5044.799805,774687000
2006-03-29,5038.899902,5056.100098,5025.200195,5049.399902,5049.399902,674909000
2006-03-30,5050.500000,5077.200195,5050.500000,5071.600098,5071.600098,854101400
2006-03-31,5082.500000,5095.500000,5066.899902,5087.200195,5087.200195,1000856600
2006-04-03,5085.200195,5133.100098,5080.200195,5133.100098,5133.100098,596635400
2006-04-04,5144.899902,5166.000000,5116.299805,5116.299805,5116.299805,685861800
2006-04-05,5119.500000,5159.000000,5113.399902,5159.000000,5159.000000,685774200
2006-04-06,5166.100098,5197.200195,5166.100098,5190.299805,5190.299805,726680600
2006-04-07,5191.600098,5194.799805,5178.399902,5186.600098,5186.600098,637357000
2006-04-10,5181.399902,5181.399902,5136.500000,5146.899902,5146.899902,544445600
2006-04-11,5147.299805,5192.500000,5147.299805,5186.799805,5186.799805,623844600
2006-04-12,5175.200195,5175.600098,5130.200195,5140.000000,5140.000000,650647200
2006-04-13,5140.299805,5161.600098,5116.899902,5132.299805,5132.299805,387230800
2006-04-18,5143.899902,5201.500000,5143.600098,5200.299805,5200.299805,582905000
2006-04-19,5219.100098,5250.100098,5219.100098,5233.200195,5233.200195,822204400
2006-04-20,5232.200195,5234.500000,5196.200195,5225.799805,5225.799805,726564600
2006-04-21,5209.600098,5211.299805,5190.399902,5199.100098,5199.100098,700508800
2006-04-24,5200.399902,5239.000000,5200.399902,5217.700195,5217.700195,480599000
2006-04-26,5214.700195,5277.899902,5212.799805,5272.100098,5272.100098,738945800
2006-04-27,5267.000000,5280.000000,5246.899902,5246.899902,5246.899902,725266200
2006-04-28,5247.000000,5247.000000,5194.200195,5207.000000,5207.000000,896901800
2006-05-01,5219.700195,5259.200195,5218.700195,5255.200195,5255.200195,486125400
2006-05-02,5256.399902,5259.899902,5214.899902,5222.399902,5222.399902,661911400
2006-05-03,5230.399902,5234.299805,5207.799805,5224.899902,5224.899902,639326400
2006-05-04,5224.799805,5224.799805,5146.700195,5146.700195,5146.700195,760968200
2006-05-05,5163.600098,5209.500000,5163.600098,5209.500000,5209.500000,578501000
2006-05-08,5227.000000,5277.100098,5227.000000,5273.500000,5273.500000,622412000
2006-05-09,5271.299805,5281.000000,5265.399902,5275.899902,5275.899902,618768200
2006-05-10,5302.299805,5352.100098,5300.899902,5305.299805,5305.299805,733903200
2006-05-11,5316.700195,5333.200195,5301.200195,5318.200195,5318.200195,668803000
2006-05-12,5307.399902,5307.700195,5272.000000,5285.500000,5285.500000,587421000
2006-05-15,5255.700195,5255.700195,5188.399902,5192.399902,5192.399902,599270200
2006-05-16,5189.600098,5189.600098,5146.899902,5170.299805,5170.299805,808222400
2006-05-17,5169.100098,5203.799805,5159.700195,5172.100098,5172.100098,802002000
2006-05-18,5139.299805,5139.299805,5054.500000,5076.200195,5076.200195,980673000
2006-05-19,5072.100098,5093.100098,5061.200195,5061.200195,5061.200195,582309600
2006-05-22,5062.299805,5064.799805,4984.799805,4987.299805,4987.299805,656509800
2006-05-23,4976.000000,4989.299805,4959.000000,4966.299805,4966.299805,700554000
2006-05-24,4971.100098,5018.500000,4971.100098,4995.000000,4995.000000,782326000
2006-05-25,4982.500000,4983.399902,4939.399902,4939.399902,4939.399902,640586600
2006-05-26,4962.799805,5014.700195,4962.100098,5014.700195,5014.700195,830352800
2006-05-29,5030.100098,5069.899902,5030.100098,5069.899902,5069.899902,460235600
2006-05-30,5069.299805,5071.000000,5051.600098,5066.799805,5066.799805,514169000
2006-05-31,5044.000000,5044.000000,4972.299805,4972.299805,4972.299805,940858200
2006-06-01,4986.600098,5026.299805,4986.399902,5026.100098,5026.100098,632564800
2006-06-02,5029.200195,5052.899902,5007.100098,5040.399902,5040.399902,5952400
2006-06-05,5044.899902,5082.200195,5044.500000,5082.100098,5082.100098,545610600
2006-06-06,5059.700195,5059.700195,4997.700195,5004.500000,5004.500000,693141600
2006-06-07,4998.000000,5000.000000,4973.600098,4991.899902,4991.899902,575179400
2006-06-08,4983.000000,4983.000000,4878.500000,4878.500000,4878.500000,827411400
2006-06-09,4877.700195,4926.799805,4875.500000,4926.799805,4926.799805,835197400
2006-06-13,4905.899902,4905.899902,4807.200195,4807.200195,4807.200195,707443400
2006-06-14,4784.600098,4837.700195,4726.000000,4815.000000,4815.000000,791153000
2006-06-15,4815.299805,4868.899902,4815.299805,4835.500000,4835.500000,1192223200
2006-06-16,4866.600098,4938.600098,4866.600098,4932.200195,4932.200195,608730000
2006-06-19,4924.399902,4924.600098,4869.899902,4869.899902,4869.899902,498786200
2006-06-20,4859.000000,4862.700195,4814.200195,4830.799805,4830.799805,640058400
2006-06-21,4844.500000,4889.899902,4844.500000,4884.399902,4884.399902,604679200
2006-06-22,4899.799805,4969.299805,4899.799805,4968.100098,4968.100098,787335000
2006-06-23,4961.799805,4961.799805,4916.500000,4925.799805,4925.799805,554850800
2006-06-26,4928.600098,4929.700195,4909.000000,4926.200195,4926.200195,504501500
2006-06-27,4936.399902,4979.000000,4936.399902,4957.600098,4957.600098,678889700
2006-06-28,4937.100098,4937.299805,4886.600098,4909.200195,4909.200195,588096400
2006-06-29,4915.100098,4957.899902,4914.299805,4957.899902,4957.899902,618292800
2006-06-30,4988.000000,5068.799805,4988.000000,5034.000000,5034.000000,1097857100
2006-07-03,5035.399902,5050.899902,5023.200195,5049.899902,5049.899902,627631600
2006-07-04,5059.399902,5086.299805,5059.399902,5060.700195,5060.700195,568399600
2006-07-05,5062.000000,5080.299805,5051.399902,5054.299805,5054.299805,502210200
2006-07-06,5045.200195,5078.100098,5016.200195,5078.100098,5078.100098,622583500
2006-07-07,5084.200195,5104.899902,5077.100098,5096.500000,5096.500000,626519600
2006-07-10,5087.899902,5102.899902,5080.399902,5102.899902,5102.899902,467748800
2006-07-11,5099.600098,5099.600098,5058.700195,5071.399902,5071.399902,551340400
2006-07-12,5079.799805,5104.500000,5079.799805,5093.399902,5093.399902,553748400
2006-07-13,5091.899902,5092.500000,5054.700195,5054.700195,5054.700195,644890100
2006-07-14,5035.200195,5035.200195,4943.799805,4943.799805,4943.799805,638926700
2006-07-17,4939.100098,4939.299805,4886.299805,4932.200195,4932.200195,465998700
2006-07-18,4926.399902,4939.399902,4901.399902,4901.399902,4901.399902,550407500
2006-07-19,4903.500000,4931.600098,4881.000000,4881.299805,4881.299805,493845800
2006-07-20,4911.600098,4967.399902,4909.799805,4967.399902,4967.399902,608224000
2006-07-21,4951.100098,4951.100098,4919.600098,4934.299805,4934.299805,445640800
2006-07-24,4922.100098,4922.100098,4878.100098,4906.600098,4906.600098,424547800
2006-07-25,4913.799805,4982.200195,4913.799805,4959.899902,4959.899902,574411500
2006-07-26,4970.200195,4975.299805,4895.299805,4907.600098,4907.600098,658534500
2006-07-27,4904.500000,4976.500000,4892.000000,4976.500000,4976.500000,709046400
2006-07-28,4971.700195,4972.299805,4910.500000,4932.700195,4932.700195,663079000
2006-07-31,4945.899902,4994.399902,4935.700195,4957.100098,4957.100098,518259800
2006-08-01,4953.600098,4971.799805,4944.600098,4953.899902,4953.899902,522309400
2006-08-02,4943.799805,4944.500000,4897.299805,4906.600098,4906.600098,616111800
2006-08-03,4907.899902,4966.200195,4907.899902,4966.200195,4966.200195,614323100
2006-08-04,4957.299805,4960.100098,4912.299805,4926.100098,4926.100098,587994500
2006-08-07,4926.600098,4941.700195,4918.500000,4933.500000,4933.500000,368056100
2006-08-08,4934.799805,4989.100098,4922.899902,4989.100098,4989.100098,550985900
2006-08-09,4977.200195,4977.799805,4910.200195,4929.700195,4929.700195,638116400
2006-08-10,4921.000000,4926.000000,4897.500000,4922.200195,4922.200195,570653900
2006-08-11,4921.899902,4925.799805,4906.799805,4918.000000,4918.000000,523294500
2006-08-14,4915.200195,4962.399902,4899.399902,4938.600098,4938.600098,540874000
2006-08-15,4939.200195,4943.299805,4899.100098,4904.700195,4904.700195,584140200
2006-08-16,4918.600098,4958.200195,4917.500000,4928.899902,4928.899902,652433700
2006-08-17,4945.899902,5017.200195,4945.799805,5017.200195,5017.200195,920898200
2006-08-18,5017.299805,5019.299805,4990.100098,5015.600098,5015.600098,619673000
2006-08-21,5018.899902,5051.299805,5017.600098,5027.600098,5027.600098,502984600
2006-08-22,5033.200195,5048.299805,5032.899902,5041.299805,5041.299805,605098200
2006-08-23,5039.500000,5070.000000,5034.600098,5048.000000,5048.000000,694069900
2006-08-24,5038.500000,5039.399902,4958.399902,4963.000000,4963.000000,1052322300
2006-08-25,4959.399902,4997.100098,4959.299805,4997.100098,4997.100098,918164300
2006-08-28,4999.000000,5014.399902,4987.600098,4996.299805,4996.299805,564172500
2006-08-29,5002.000000,5038.700195,5002.000000,5034.100098,5034.100098,595391500
2006-08-30,5035.600098,5046.600098,5028.000000,5032.200195,5032.200195,699267100
