Date,Open,High,Low,Close,Adj Close,Volume
2007-01-02,5646.899902,5664.299805,5645.000000,5645.899902,5645.899902,309068100
2007-01-03,5656.000000,5671.100098,5621.399902,5626.799805,5626.799805,410263800
2007-01-04,5613.899902,5614.500000,5563.899902,5563.899902,5563.899902,636790800
2007-01-05,5559.500000,5587.799805,5543.700195,5549.799805,5549.799805,565676400
2007-01-08,5539.700195,5541.200195,5482.100098,5484.500000,5484.500000,643905000
2007-01-09,5498.399902,5565.000000,5497.299805,5564.100098,5564.100098,888775900
2007-01-10,5558.600098,5558.600098,5502.100098,5502.100098,5502.100098,824819400
2007-01-11,5513.200195,5550.600098,5509.600098,5542.700195,5542.700195,738536200
2007-01-12,5554.700195,5611.899902,5554.700195,5611.899902,5611.899902,686902700
2007-01-15,5615.899902,5649.000000,5610.600098,5649.000000,5649.000000,497797600
2007-01-16,5647.700195,5678.700195,5642.200195,5650.399902,5650.399902,699713300
2007-01-17,5643.399902,5648.100098,5624.399902,5626.100098,5626.100098,648283400
2007-01-18,5634.600098,5657.399902,5631.799805,5650.799805,5650.799805,724698300
2007-01-19,5648.500000,5652.100098,5622.500000,5652.100098,5652.100098,715673600
2007-01-22,5665.899902,5715.500000,5665.899902,5704.000000,5704.000000,655001400
2007-01-23,5701.200195,5716.100098,5682.899902,5714.100098,5714.100098,587776800
2007-01-24,5727.700195,5755.899902,5724.799805,5749.100098,5749.100098,841223100
2007-01-25,5760.700195,5782.899902,5753.299805,5753.299805,5753.299805,915627200
2007-01-29,5756.200195,5760.299805,5737.799805,5744.000000,5744.000000,689026900
2007-01-30,5741.200195,5792.399902,5740.799805,5791.500000,5791.500000,844200100
2007-01-31,5797.899902,5808.200195,5757.700195,5757.700195,5757.700195,834157300
2007-02-01,5765.700195,5799.100098,5765.700195,5796.799805,5796.799805,917977500
2007-02-02,5809.500000,5821.299805,5800.000000,5814.399902,5814.399902,772388700
2007-02-05,5811.000000,5811.500000,5786.500000,5805.100098,5805.100098,720582200
2007-02-06,5811.600098,5849.299805,5811.600098,5848.500000,5848.500000,855555900
2007-02-07,5874.799805,5880.100098,5854.200195,5870.899902,5870.899902,917210300
2007-02-08,5873.399902,5880.500000,5857.500000,5872.899902,5872.899902,814795800
2007-02-09,5878.399902,5899.299805,5869.799805,5899.299805,5899.299805,788990500
2007-02-12,5894.600098,5905.299805,5878.200195,5895.000000,5895.000000,694584800
2007-02-13,5892.700195,5916.299805,5884.799805,5907.299805,5907.299805,693011800
2007-02-14,5916.899902,5948.399902,5916.899902,5937.700195,5937.700195,788575800
2007-02-15,5946.700195,5976.100098,5945.700195,5969.100098,5969.100098,870325700
2007-02-16,5969.600098,5970.600098,5923.000000,5935.500000,5935.500000,772263800
2007-02-19,5938.600098,5981.799805,5933.299805,5969.299805,5969.299805,502583200
2007-02-20,5973.700195,5981.299805,5959.000000,5969.399902,5969.399902,621376200
2007-02-21,5962.700195,5970.500000,5932.299805,5933.299805,5933.299805,863900500
2007-02-22,5934.600098,5991.100098,5933.899902,5991.100098,5991.100098,1085331100
2007-02-23,5993.399902,6024.700195,5992.799805,6009.299805,6009.299805,1135229900
2007-02-26,6009.899902,6021.899902,5986.700195,6021.899902,6021.899902,873570700
2007-02-27,6021.600098,6021.600098,5977.600098,5977.600098,5977.600098,802591500
2007-02-28,5975.399902,5975.399902,5765.000000,5816.500000,5816.500000,1125725000
2007-03-01,5823.899902,5844.899902,5787.600098,5798.299805,5798.299805,817642600
2007-03-02,5793.700195,5810.700195,5769.600098,5775.200195,5775.200195,765149800
2007-03-05,5761.899902,5761.899902,5642.399902,5642.399902,5642.399902,948001300
2007-03-06,5644.700195,5749.899902,5626.899902,5749.899902,5749.899902,873156200
2007-03-07,5755.700195,5808.500000,5755.700195,5803.299805,5803.299805,793071200
2007-03-08,5798.399902,5803.899902,5757.200195,5799.600098,5799.600098,715411800
2007-03-09,5804.799805,5828.799805,5801.299805,5810.200195,5810.200195,758459200
2007-03-12,5808.899902,5868.100098,5801.899902,5868.100098,5868.100098,629601100
2007-03-13,5870.600098,5893.600098,5840.299805,5844.000000,5844.000000,806959600
