Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,5353.100098,5383.399902,5353.100098,5369.799805,5369.799805,417726200
2014-01-03,5369.799805,5369.799805,5328.600098,5351.799805,5351.799805,440613400
2014-01-06,5351.799805,5364.399902,5321.799805,5327.700195,5327.700195,474850500
2014-01-07,5327.700195,5346.700195,5316.399902,5318.799805,5318.799805,673028200
2014-01-08,5318.799805,5353.500000,5306.399902,5318.700195,5318.700195,697759000
2014-01-09,5318.700195,5327.500000,5298.399902,5327.500000,5327.500000,602247600
2014-01-10,5327.500000,5327.500000,5309.200195,5316.299805,5316.299805,802826600
2014-01-13,5316.299805,5321.600098,5294.500000,5296.799805,5296.799805,633954500
2014-01-14,5296.799805,5296.799805,5215.500000,5219.799805,5219.799805,881412900
2014-01-15,5219.799805,5263.399902,5219.799805,5255.500000,5255.500000,772649200
2014-01-16,5255.500000,5319.399902,5255.500000,5319.399902,5319.399902,904667200
2014-01-17,5319.399902,5328.600098,5295.600098,5316.399902,5316.399902,828832400
2014-01-20,5316.399902,5317.000000,5273.700195,5307.600098,5307.600098,0
2014-01-21,5307.600098,5342.000000,5289.399902,5342.000000,5342.000000,685193600
2014-01-22,5342.000000,5342.000000,5298.100098,5331.299805,5331.299805,727298700
2014-01-23,5331.299805,5331.399902,5266.500000,5275.500000,5275.500000,817642700
2014-01-24,5275.500000,5289.700195,5254.299805,5254.299805,5254.299805,835572300
2014-01-28,5254.299805,5254.299805,5174.399902,5188.000000,5188.000000,904430700
2014-01-29,5188.000000,5240.600098,5188.000000,5240.600098,5240.600098,744763700
2014-01-30,5240.600098,5240.600098,5175.200195,5199.399902,5199.399902,832158900
2014-01-31,5199.399902,5209.899902,5184.399902,5205.100098,5205.100098,846221600
2014-02-03,5205.100098,5212.500000,5179.000000,5201.899902,5201.899902,612331500
2014-02-04,5201.899902,5201.899902,5109.200195,5114.100098,5114.100098,1025023800
