Date,Open,High,Low,Close,Adj Close,Volume
2002-01-01,null,null,null,null,null,null
2002-01-02,3360.000000,3385.500000,3350.800049,3384.500000,3384.500000,0
2002-01-03,3383.100098,3384.500000,3355.000000,3358.500000,3358.500000,0
2002-01-04,3358.500000,3376.000000,3358.500000,3374.300049,3374.300049,0
2002-01-07,3374.300049,3389.600098,3374.300049,3385.300049,3385.300049,0
2002-01-08,3385.300049,3390.600098,3363.699951,3364.199951,3364.199951,0
2002-01-09,3364.199951,3364.199951,3353.699951,3354.899902,3354.899902,0
2002-01-10,3354.899902,3369.800049,3351.800049,3351.800049,3351.800049,0
2002-01-11,3351.800049,3369.300049,3351.699951,3360.100098,3360.100098,0
2002-01-14,3360.100098,3361.199951,3346.199951,3350.399902,3350.399902,0
2002-01-15,3350.399902,3352.000000,3336.600098,3348.699951,3348.699951,0
2002-01-16,3348.699951,3367.199951,3346.699951,3367.199951,3367.199951,0
2002-01-17,3367.199951,3367.199951,3333.800049,3336.199951,3336.199951,0
2002-01-18,3336.199951,3339.199951,3322.300049,3331.199951,3331.199951,0
2002-01-21,3331.199951,3342.699951,3324.399902,3342.699951,3342.699951,0
2002-01-22,3342.699951,3366.899902,3342.699951,3362.600098,3362.600098,0
2002-01-23,3362.600098,3371.899902,3356.300049,3363.699951,3363.699951,0
2002-01-24,3363.699951,3375.199951,3363.699951,3371.899902,3371.899902,0
2002-01-25,3371.899902,3386.699951,3371.899902,3382.699951,3382.699951,0
2002-01-28,null,null,null,null,null,null
2002-01-29,3379.800049,3396.600098,3379.800049,3392.699951,3392.699951,0
2002-01-30,3392.699951,3392.699951,3370.100098,3374.199951,3374.199951,0
2002-01-31,3374.199951,3407.800049,3374.199951,3404.000000,3404.000000,0
2002-02-01,3404.000000,3424.399902,3386.000000,3386.000000,3386.000000,0
2002-02-04,3386.000000,3412.199951,3386.000000,3405.699951,3405.699951,0
2002-02-05,3405.699951,3406.000000,3385.800049,3393.300049,3393.300049,0
2002-02-06,3393.300049,3394.899902,3368.600098,3368.600098,3368.600098,0
2002-02-07,3368.600098,3372.300049,3351.600098,3358.800049,3358.800049,0
2002-02-08,3358.800049,3393.899902,3357.800049,3393.899902,3393.899902,0
2002-02-11,3394.300049,3424.800049,3394.300049,3418.800049,3418.800049,0
2002-02-12,3418.800049,3438.300049,3415.800049,3423.100098,3423.100098,0
2002-02-13,3423.100098,3433.899902,3410.300049,3415.000000,3415.000000,0
2002-02-14,3415.000000,3443.899902,3415.000000,3424.399902,3424.399902,0
2002-02-15,3424.399902,3430.000000,3410.699951,3420.399902,3420.399902,0
2002-02-18,3420.399902,3420.399902,3404.600098,3412.800049,3412.800049,0
2002-02-19,3412.800049,3415.300049,3400.399902,3414.100098,3414.100098,0
2002-02-20,3414.100098,3414.100098,3376.899902,3382.600098,3382.600098,0
2002-02-21,3382.600098,3394.899902,3364.199951,3379.699951,3379.699951,0
2002-02-22,3379.699951,3379.699951,3358.199951,3366.699951,3366.699951,0
2002-02-25,3366.699951,3384.500000,3366.699951,3367.899902,3367.899902,0
2002-02-26,3367.899902,3394.500000,3367.899902,3380.100098,3380.100098,0
2002-02-27,3380.100098,3382.399902,3349.000000,3358.600098,3358.600098,0
2002-02-28,3358.600098,3368.300049,3353.199951,3358.600098,3358.600098,0
2002-03-01,3358.600098,3362.100098,3338.500000,3362.100098,3362.100098,0
