Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,6167.299805,6177.399902,6141.399902,6166.000000,6166.000000,655733700
2018-01-03,6166.000000,6186.399902,6166.000000,6175.299805,6175.299805,915028700
2018-01-04,6175.299805,6206.600098,6175.299805,6185.399902,6185.399902,722438600
2018-01-05,6185.399902,6232.100098,6185.399902,6229.700195,6229.700195,899363000
2018-01-08,6229.700195,6251.100098,6229.700195,6236.500000,6236.500000,596313600
2018-01-09,6236.500000,6254.100098,6236.500000,6241.500000,6241.500000,829384000
2018-01-10,6241.500000,6256.500000,6205.200195,6205.899902,6205.899902,795037200
2018-01-11,6205.899902,6206.299805,6163.899902,6176.200195,6176.200195,674137600
2018-01-12,6176.200195,6192.600098,6176.200195,6176.799805,6176.799805,820251100
2018-01-15,6176.799805,6210.399902,6176.799805,6187.700195,6187.700195,761793100
2018-01-16,6187.700195,6189.200195,6156.100098,6165.899902,6165.899902,684812100
2018-01-17,6165.899902,6165.899902,6131.000000,6134.299805,6134.299805,747031600
2018-01-18,6134.299805,6153.399902,6130.399902,6130.399902,6130.399902,785274800
2018-01-19,6130.399902,6143.600098,6117.100098,6119.299805,6119.299805,768932100
2018-01-22,6119.299805,6130.899902,6106.200195,6106.200195,6106.200195,619410600
2018-01-23,6106.200195,6154.799805,6106.200195,6150.700195,6150.700195,673002000
2018-01-24,6150.700195,6178.899902,6150.100098,6168.799805,6168.799805,703057000
2018-01-25,6168.799805,6170.299805,6144.700195,6164.700195,6164.700195,731573000
2018-01-29,6164.700195,6200.600098,6164.700195,6187.600098,6187.600098,1022351600
2018-01-30,6187.600098,6187.600098,6130.799805,6135.299805,6135.299805,768204700
2018-01-31,6135.299805,6151.799805,6103.899902,6146.500000,6146.500000,979382900
2018-02-01,6146.500000,6201.700195,6146.500000,6198.799805,6198.799805,915146800
2018-02-02,6198.799805,6229.799805,6186.899902,6229.799805,6229.799805,711610700
2018-02-05,6229.799805,6229.799805,6117.200195,6128.399902,6128.399902,959583200
2018-02-06,6128.399902,6128.399902,5893.799805,5930.200195,5930.200195,1249153700
2018-02-07,5930.200195,6039.899902,5930.200195,5981.500000,5981.500000,1007323200
2018-02-08,5981.500000,5998.399902,5946.500000,5995.200195,5995.200195,813200100
2018-02-09,5995.200195,5995.200195,5887.299805,5937.500000,5937.500000,867699100
2018-02-12,5937.500000,5939.100098,5893.100098,5919.700195,5919.700195,728159200
2018-02-13,5919.700195,5962.100098,5916.700195,5957.000000,5957.000000,775392200
2018-02-14,5957.000000,5968.000000,5931.299805,5940.000000,5940.000000,707420100
2018-02-15,5940.000000,6012.299805,5940.000000,6008.700195,6008.700195,859222700
2018-02-16,6008.700195,6037.500000,6004.299805,6004.799805,6004.799805,745319600
2018-02-19,6005.100098,6052.100098,5992.899902,6044.000000,6044.000000,700634300
2018-02-20,6044.000000,6047.000000,6019.000000,6045.600098,6045.600098,772278200
2018-02-21,6045.600098,6059.100098,6026.899902,6047.299805,6047.299805,768469200
2018-02-22,6047.299805,6076.000000,6036.899902,6057.700195,6057.700195,908923900
2018-02-23,6057.700195,6108.100098,6057.700195,6105.200195,6105.200195,926859700
2018-02-26,6105.200195,6146.100098,6105.200195,6146.100098,6146.100098,838647900
2018-02-27,6146.100098,6184.600098,6146.100098,6159.299805,6159.299805,1078674700
2018-02-28,6159.299805,6159.299805,6114.399902,6117.299805,6117.299805,1056646900
2018-03-01,6117.299805,6117.299805,6061.200195,6075.700195,6075.700195,828455600
2018-03-02,6075.700195,6075.700195,6004.200195,6028.399902,6028.399902,793000200
2018-03-05,6028.399902,6028.399902,5988.100098,5996.399902,5996.399902,686425200
2018-03-06,5996.399902,6077.399902,5996.399902,6061.500000,6061.500000,799068700
2018-03-07,6061.500000,6061.500000,5998.200195,6005.399902,6005.399902,800440400
2018-03-08,6005.399902,6046.600098,6000.100098,6046.600098,6046.600098,1143533900
2018-03-09,6046.600098,6082.200195,6046.100098,6069.100098,6069.100098,1007215800
2018-03-12,6076.399902,6130.700195,6076.399902,6101.399902,6101.399902,726784000
2018-03-13,6101.399902,6101.399902,6055.100098,6077.100098,6077.100098,803135200
2018-03-14,6077.100098,6077.100098,6027.399902,6042.600098,6042.600098,934471900
2018-03-15,6042.600098,6042.600098,6013.500000,6027.600098,6027.600098,996189600
2018-03-16,6027.600098,6058.799805,6027.600098,6054.899902,6054.899902,1434783400
2018-03-19,6054.899902,6086.100098,6040.200195,6064.700195,6064.700195,665393800
2018-03-20,6064.700195,6064.700195,6020.700195,6040.799805,6040.799805,705680400
2018-03-21,6040.799805,6066.299805,6039.700195,6053.100098,6053.100098,828262900
2018-03-22,6053.100098,6060.600098,6014.899902,6043.200195,6043.200195,769674800
2018-03-23,6043.200195,6043.200195,5916.899902,5929.000000,5929.000000,839819900
2018-03-26,5929.000000,5929.000000,5881.000000,5901.399902,5901.399902,711018000
2018-03-27,5901.399902,5948.299805,5901.399902,5943.700195,5943.700195,874229500
2018-03-28,5943.700195,5943.700195,5892.299805,5899.200195,5899.200195,794819600
2018-03-29,5899.200195,5912.399902,5861.899902,5868.899902,5868.899902,950131000
2018-04-03,5868.899902,5873.100098,5834.000000,5859.100098,5859.100098,784069100
2018-04-04,5859.100098,5870.299805,5836.200195,5863.700195,5863.700195,797284400
2018-04-05,5863.700195,5905.299805,5863.700195,5888.000000,5888.000000,616981700
2018-04-06,5888.000000,5897.200195,5860.799805,5886.899902,5886.899902,590627300
2018-04-09,5886.899902,5911.200195,5868.899902,5904.700195,5904.700195,882821500
2018-04-10,5904.700195,5951.799805,5883.700195,5951.799805,5951.799805,1283770700
2018-04-11,5951.799805,5958.200195,5922.399902,5925.799805,5925.799805,1027759500
2018-04-12,5925.799805,5932.200195,5898.100098,5911.399902,5911.399902,931988700
2018-04-13,5911.399902,5940.000000,5911.399902,5924.700195,5924.700195,910540200
2018-04-16,5924.700195,5959.200195,5924.700195,5933.000000,5933.000000,827766600
2018-04-17,5933.000000,5962.799805,5933.000000,5934.299805,5934.299805,630529200
2018-04-18,5934.299805,5959.200195,5934.299805,5956.299805,5956.299805,706697000
2018-04-19,5956.299805,5996.299805,5956.299805,5976.399902,5976.399902,1198623400
2018-04-20,5976.399902,5979.899902,5957.899902,5964.399902,5964.399902,720445400
2018-04-23,5964.399902,5986.600098,5964.399902,5976.000000,5976.000000,674547500
2018-04-24,5976.000000,6015.700195,5970.000000,6009.399902,6009.399902,932775500
2018-04-26,6009.200195,6027.600098,5996.399902,6003.000000,6003.000000,983899700
2018-04-27,6003.000000,6042.899902,6003.000000,6042.899902,6042.899902,841907600
2018-04-30,6042.899902,6079.299805,6036.100098,6071.600098,6071.600098,852284800
2018-05-01,6071.600098,6107.500000,6067.899902,6100.000000,6100.000000,956190200
2018-05-02,6100.000000,6139.700195,6096.000000,6136.700195,6136.700195,1161729100
2018-05-03,6136.700195,6197.899902,6136.700195,6187.000000,6187.000000,1165215700
2018-05-04,6187.000000,6199.000000,6154.799805,6155.399902,6155.399902,1375994400
2018-05-07,6155.399902,6201.299805,6155.399902,6175.600098,6175.600098,666953300
2018-05-08,6175.600098,6201.600098,6175.600098,6183.200195,6183.200195,922296100
2018-05-09,6183.200195,6208.700195,6175.500000,6204.399902,6204.399902,815122800
2018-05-10,6204.399902,6240.799805,6204.399902,6215.899902,6215.899902,809863000
2018-05-11,6215.899902,6238.700195,6215.899902,6216.399902,6216.399902,744645700
2018-05-14,6216.399902,6235.000000,6211.799805,6235.000000,6235.000000,789958800
2018-05-15,6235.000000,6245.899902,6198.700195,6198.700195,6198.700195,811287000
