360,20200721,3.15,3.38,3.15,3.2,577435
14D,20200721,0.17,0.175,0.15,0.16,287661
14DO,20200721,0.008,0.008,0.008,0.008,0
1AD,20200721,0.098,0.105,0.097,0.097,320567
1ADO,20200721,0.03,0.03,0.03,0.03,0
1AG,20200721,0.042,0.042,0.042,0.042,150000
1AL,20200721,0.22,0.22,0.22,0.22,0
1ST,20200721,0.041,0.043,0.04,0.04,2040408
2BE,20200721,0.12,0.12,0.12,0.12,33333
3DA,20200721,0.16,0.16,0.16,0.16,25000
3DP,20200721,0.11,0.125,0.11,0.12,4193742
3PL,20200721,1.03,1.035,1.03,1.035,14240
4CE,20200721,0.012,0.012,0.012,0.012,0
4DS,20200721,0.046,0.047,0.045,0.046,5880542
5GN,20200721,1.17,1.265,1.17,1.255,1623823
88E,20200721,0.005,0.005,0.005,0.005,26093186
8CO,20200721,0.061,0.068,0.06,0.065,970738
8EC,20200721,0.078,0.078,0.078,0.078,0
8IH,20200721,0.125,0.135,0.125,0.13,100000
8VI,20200721,0.61,0.61,0.61,0.61,500
9SP,20200721,0.061,0.063,0.038,0.038,254341484
A1G,20200721,0.14,0.17,0.135,0.155,215477
A1M,20200721,0.32,0.325,0.32,0.32,39598
A200,20200721,101.04,103,101,102.95,16554
A2B,20200721,0.79,0.79,0.77,0.77,63278
A2M,20200721,19.55,19.94,19.54,19.9,1903742
A3D,20200721,0.105,0.105,0.1,0.105,21000
A40,20200721,0.082,0.082,0.082,0.082,0
A4N,20200721,0.24,0.245,0.22,0.23,773108
AAA,20200721,50.09,50.09,50.08,50.08,277691
AAC,20200721,1.055,1.09,1.05,1.08,514615
AAJ,20200721,0.004,0.004,0.004,0.004,0
AAP,20200721,0.02,0.02,0.02,0.02,57866
AAR,20200721,0.16,0.17,0.16,0.165,451381
AASF,20200721,2.64,2.68,2.64,2.68,39734
ABA,20200721,4.7,4.7,4.52,4.52,33516
ABC,20200721,2.3,2.35,2.28,2.34,2400831
ABL,20200721,0.001,0.001,0.001,0.001,0
ABP,20200721,2.75,2.85,2.7,2.75,1094166
ABR,20200721,0.585,0.7,0.585,0.7,1406140
ABV,20200721,0.033,0.034,0.033,0.034,1113791
ABW,20200721,0.19,0.19,0.19,0.19,0
ABX,20200721,0.11,0.11,0.11,0.11,95309
AC8,20200721,0.15,0.15,0.145,0.145,695040
ACB,20200721,0.013,0.016,0.013,0.014,1031797
ACDC,20200721,58.1,58.15,58,58.15,1460
ACF,20200721,0.29,0.3,0.29,0.3,229636
ACP,20200721,0.01,0.01,0.01,0.01,0
ACQ,20200721,0.92,0.925,0.917,0.925,32711
ACR,20200721,0.16,0.16,0.15,0.155,24070
ACS,20200721,0.005,0.005,0.005,0.005,0
ACU,20200721,0.089,0.089,0.085,0.085,58782
ACW,20200721,0.022,0.023,0.021,0.022,4109844
AD1,20200721,0.035,0.035,0.031,0.034,4473697
AD8,20200721,5.62,5.76,5.53,5.69,369268
ADA,20200721,0.525,0.53,0.525,0.53,6573
ADD,20200721,0.015,0.016,0.014,0.015,3513268
ADH,20200721,2.31,2.41,2.29,2.4,713976
ADI,20200721,2.46,2.5,2.42,2.46,195433
ADN,20200721,0.049,0.051,0.048,0.048,5753597
ADNOB,20200721,0.036,0.037,0.036,0.036,1803728
ADO,20200721,0.035,0.035,0.033,0.035,4551222
ADOO,20200721,0.015,0.015,0.015,0.015,0
ADOOA,20200721,0.017,0.019,0.017,0.019,866063
ADR,20200721,0.026,0.028,0.025,0.025,1573685
ADS,20200721,0.02,0.022,0.02,0.022,587265
ADT,20200721,1.7,1.735,1.655,1.695,935031
ADV,20200721,0.013,0.015,0.013,0.015,56240001
ADX,20200721,0.007,0.008,0.006,0.006,2529078
ADXOB,20200721,0.001,0.001,0.001,0.001,0
ADY,20200721,0.007,0.007,0.007,0.007,2667
AEB,20200721,0.009,0.009,0.009,0.009,0
AEBO,20200721,0.002,0.002,0.002,0.002,0
AEE,20200721,0.004,0.004,0.004,0.004,0
AEF,20200721,6.25,6.39,6.2,6.37,206357
AEG,20200721,1.185,1.2,1.18,1.19,43178
AEI,20200721,0.61,0.64,0.61,0.62,231791
AER,20200721,0.11,0.11,0.11,0.11,0
AEV,20200721,0.011,0.011,0.011,0.011,500000
AFA,20200721,0.06,0.06,0.06,0.06,0
AFG,20200721,1.62,1.647,1.615,1.64,674461
AFI,20200721,6.13,6.19,6.11,6.14,265189
AFL,20200721,0.2,0.22,0.2,0.22,132036
AFP,20200721,4.09,4.09,4.09,4.09,150
AFR,20200721,0.02,0.02,0.02,0.02,34200
AFT,20200721,0.001,0.001,0.001,0.001,0
AGD,20200721,0.165,0.165,0.165,0.165,45362
AGE,20200721,0.006,0.006,0.006,0.006,4739999
AGG,20200721,9.56,9.56,9.3,9.3,30428
AGH,20200721,0.345,0.38,0.345,0.36,298856
AGI,20200721,0.425,0.425,0.42,0.42,53505
AGJ,20200721,0.03,0.03,0.03,0.03,0
AGL,20200721,17.29,17.35,16.97,17.33,2038144
AGM,20200721,1.65,1.65,1.65,1.65,4900
AGR,20200721,0.038,0.038,0.036,0.037,653942
AGRO,20200721,0.01,0.01,0.01,0.01,0
AGS,20200721,0.16,0.16,0.16,0.16,0
AGVT,20200721,52.2,52.25,52.2,52.23,10765
AGX1,20200721,5.17,5.17,5.17,5.17,0
AGY,20200721,0.053,0.054,0.053,0.054,1677253
AGYO,20200721,0.017,0.017,0.017,0.017,0
AHF,20200721,0.068,0.068,0.066,0.068,111432
AHK,20200721,0.034,0.034,0.034,0.034,0
AHL,20200721,0.006,0.006,0.006,0.006,344000
AHN,20200721,0.02,0.02,0.02,0.02,0
AHQ,20200721,0.067,0.067,0.066,0.066,90000
AHX,20200721,0.45,0.45,0.45,0.45,0
AHY,20200721,0.97,0.995,0.955,0.995,234180
AIA,20200721,5.83,6.06,5.8,6.01,1084122
AIB,20200721,0.052,0.052,0.052,0.052,0
AIQ,20200721,0.12,0.12,0.12,0.12,0
AIR,20200721,0.77,0.77,0.77,0.77,0
AIS,20200721,0.044,0.044,0.042,0.043,12721488
AIV,20200721,0.13,0.13,0.13,0.13,0
AIY,20200721,0.03,0.03,0.03,0.03,0
AIYOB,20200721,0.006,0.006,0.006,0.006,0
AIZ,20200721,1.23,1.255,1.22,1.25,1682854
AJC,20200721,0.001,0.001,0.001,0.001,5850000
AJJ,20200721,0.024,0.024,0.024,0.024,0
AJL,20200721,0.034,0.034,0.034,0.034,0
AJM,20200721,0.061,0.064,0.061,0.063,6584443
AJMOB,20200721,0.012,0.017,0.012,0.017,259081
AJQ,20200721,0.02,0.022,0.02,0.022,376583
AJX,20200721,0.053,0.053,0.053,0.053,5000
AJY,20200721,0.12,0.12,0.12,0.12,0
AKG,20200721,0.235,0.235,0.235,0.235,0
AKM,20200721,0.074,0.074,0.074,0.074,22147
AKN,20200721,0.002,0.002,0.002,0.002,0
AKP,20200721,19.98,20.56,19.8,19.97,24598
AL3,20200721,0.19,0.19,0.19,0.19,33093
AL8,20200721,0.12,0.125,0.12,0.12,391256
ALC,20200721,0.155,0.16,0.155,0.155,271398
ALD,20200721,27.02,27.58,26.86,27.46,808208
ALF,20200721,0.855,0.855,0.85,0.855,133517
ALG,20200721,0.335,0.38,0.325,0.37,6404965
ALI,20200721,2.15,2.15,2.13,2.15,47685
ALK,20200721,1.175,1.24,1.16,1.225,3456318
ALL,20200721,25.52,26.84,25.52,26.8,2627261
ALQ,20200721,7.63,7.91,7.59,7.87,1329614
ALT,20200721,0.002,0.002,0.002,0.002,0
ALU,20200721,33.68,35.7,33.67,34.93,1293807
ALX,20200721,6.5,6.76,6.47,6.76,2001972
ALY,20200721,0.02,0.02,0.019,0.019,310955
AMA,20200721,0.55,0.57,0.55,0.56,2222190
AMB,20200721,0.02,0.02,0.02,0.02,0
AMC,20200721,15.4,15.53,15.27,15.4,2474957
AMD,20200721,0.009,0.01,0.009,0.01,4080811
AME,20200721,0.072,0.072,0.071,0.072,459259
AMG,20200721,0.03,0.032,0.03,0.031,881900
AMH,20200721,0.95,0.965,0.95,0.955,87965
AMI,20200721,0.58,0.625,0.565,0.615,11426589
AML,20200721,0.092,0.092,0.087,0.087,167040
AMN,20200721,0.6,0.63,0.59,0.605,349212
AMO,20200721,0.065,0.065,0.065,0.065,0
AMP,20200721,1.73,1.755,1.722,1.755,6400624
AMPPA,20200721,100.53,101.54,100.512,101.54,1230
AMPPB,20200721,97.12,97.75,97.12,97.501,4339
AMS,20200721,0.435,0.47,0.43,0.465,367290
AMT,20200721,0.215,0.215,0.215,0.215,2857
AMX,20200721,1.28,1.285,1.25,1.255,121113
ANA,20200721,0.018,0.018,0.017,0.017,640769
ANG,20200721,0.12,0.12,0.12,0.12,20000
ANL,20200721,0.001,0.001,0.001,0.001,1259428
ANN,20200721,39.23,39.34,38.91,39.23,575259
ANO,20200721,3.75,3.94,3.75,3.83,18234
ANP,20200721,0.11,0.11,0.105,0.105,1569021
ANR,20200721,0.16,0.16,0.16,0.16,1390
ANS,20200721,0.017,0.017,0.017,0.017,0
ANW,20200721,0.001,0.001,0.001,0.001,4500000
ANZ,20200721,18.3,18.74,18.2,18.72,5243613
ANZPD,20200721,101.99,102.05,101.47,101.522,6887
ANZPE,20200721,100.85,101.3,100.85,101.24,4826
ANZPF,20200721,101.948,102.28,101.6,102.26,4127
ANZPG,20200721,103.63,104.15,103.522,104.15,11613
ANZPH,20200721,101.05,101.3,101.05,101.17,3892
AO1,20200721,0.006,0.007,0.006,0.006,1284996
AOA,20200721,0.004,0.004,0.004,0.004,975000
AOF,20200721,1.98,2.03,1.95,2,90062
AON,20200721,0.027,0.029,0.027,0.028,251720
AOP,20200721,0.355,0.37,0.355,0.365,245089
AOU,20200721,0.053,0.055,0.053,0.055,1367894
APA,20200721,11.19,11.485,11.14,11.42,2020758
APC,20200721,0.077,0.078,0.076,0.077,185015
APCOB,20200721,0.015,0.015,0.015,0.015,0
APD,20200721,0.52,0.52,0.52,0.52,0
APE,20200721,6.4,6.94,6.33,6.88,1173537
APG,20200721,0.002,0.002,0.002,0.002,0
APH,20200721,0.135,0.135,0.11,0.135,64620
API,20200721,1.1,1.11,1.09,1.105,756210
APL,20200721,0.93,0.935,0.925,0.93,1911976
APT,20200721,71.47,75.65,71.32,75.05,2870504
APV,20200721,0.14,0.145,0.14,0.14,229153
APW,20200721,1.255,1.255,1.255,1.255,10000
APX,20200721,36.63,38.47,36.62,38.18,769172
APZ,20200721,1.005,1.005,1.005,1.005,9524
AQC,20200721,0.115,0.115,0.115,0.115,0
AQD,20200721,0.022,0.025,0.021,0.024,8623152
AQDOC,20200721,0.006,0.006,0.005,0.006,2995023
AQG,20200721,10.07,10.29,10.04,10.29,369956
AQI,20200721,0.063,0.072,0.063,0.072,618793
AQR,20200721,3.52,3.59,3.51,3.54,76444
AQS,20200721,0.014,0.014,0.014,0.014,0
AQX,20200721,0.039,0.04,0.038,0.04,2341131
AQZ,20200721,2.83,2.91,2.81,2.9,63795
AR9,20200721,0.175,0.19,0.17,0.19,2720562
ARA,20200721,0.465,0.465,0.465,0.465,0
ARB,20200721,19.2,19.92,19,19.81,273078
ARC,20200721,0.29,0.29,0.29,0.29,0
ARCO,20200721,0.12,0.12,0.12,0.12,0
ARD,20200721,0.042,0.045,0.041,0.045,10355362
