360,20200826,3.78,3.83,3.63,3.7,196585
14D,20200826,0.155,0.16,0.145,0.145,107993
1AD,20200826,0.105,0.105,0.1,0.1,416587
1ADO,20200826,0.018,0.018,0.018,0.018,0
1AG,20200826,0.065,0.065,0.061,0.061,116630
1ST,20200826,0.034,0.034,0.033,0.033,652894
2BE,20200826,0.094,0.094,0.09,0.092,429660
3DA,20200826,0.31,0.345,0.305,0.345,1263327
3DP,20200826,0.275,0.28,0.255,0.255,2212388
3PL,20200826,1.325,1.33,1.32,1.325,279260
4CE,20200826,0.012,0.012,0.012,0.012,0
4DS,20200826,0.049,0.049,0.049,0.049,1494155
4DX,20200826,1.575,1.575,1.475,1.52,1297113
5GN,20200826,1.84,1.91,1.84,1.895,1074728
88E,20200826,0.006,0.006,0.005,0.005,15962631
8CO,20200826,0.1,0.11,0.093,0.094,7064232
8EC,20200826,0.078,0.078,0.078,0.078,0
8IH,20200826,0.115,0.115,0.115,0.115,5000
8VI,20200826,0.62,0.62,0.62,0.62,150
9SP,20200826,0.044,0.044,0.044,0.044,0
A1G,20200826,0.16,0.16,0.16,0.16,14917
A1M,20200826,0.35,0.35,0.345,0.35,52500
A200,20200826,102.61,102.68,101.88,102.51,102076
A2B,20200826,0.895,0.905,0.86,0.9,112453
A2M,20200826,18.2,18.345,18,18.24,3278197
A3D,20200826,0.085,0.085,0.078,0.079,162002
A40,20200826,0.082,0.082,0.082,0.082,0
A4N,20200826,0.25,0.25,0.24,0.24,412096
AAA,20200826,50.09,50.1,50.09,50.09,286352
AAC,20200826,1.04,1.045,1.03,1.035,363266
AAJ,20200826,0.007,0.007,0.006,0.006,22833091
AAP,20200826,0.018,0.018,0.018,0.018,0
AAR,20200826,0.185,0.19,0.18,0.19,872278
AASF,20200826,2.73,2.73,2.71,2.71,63690
ABA,20200826,4.7,4.72,4.67,4.68,33689
ABC,20200826,2.41,2.51,2.34,2.39,4585689
ABL,20200826,0.001,0.001,0.001,0.001,0
ABP,20200826,2.7,2.72,2.64,2.71,1093883
ABR,20200826,0.745,0.835,0.735,0.82,2497473
ABV,20200826,0.029,0.029,0.028,0.029,1365490
ABW,20200826,0.19,0.19,0.19,0.19,0
ABX,20200826,0.095,0.105,0.095,0.105,194600
AC8,20200826,0.145,0.145,0.14,0.145,323712
ACB,20200826,0.029,0.03,0.026,0.028,1076824
ACDC,20200826,61.98,61.98,61.12,61.15,1527
ACF,20200826,0.37,0.37,0.325,0.325,622205
ACP,20200826,0.012,0.012,0.012,0.012,0
ACQ,20200826,1.22,1.22,1.2,1.2,57528
ACR,20200826,0.175,0.185,0.175,0.175,385928
ACS,20200826,0.012,0.012,0.012,0.012,0
ACU,20200826,0.13,0.13,0.13,0.13,0
ACW,20200826,0.025,0.025,0.024,0.025,1058738
AD1,20200826,0.045,0.047,0.045,0.046,1175555
AD8,20200826,5.47,5.5,5.24,5.3,186567
ADA,20200826,0.705,0.72,0.7,0.71,33301
ADD,20200826,0.015,0.018,0.015,0.018,6424297
ADH,20200826,3.4,3.61,3.37,3.49,2804363
ADI,20200826,2.47,2.48,2.45,2.46,257405
ADN,20200826,0.047,0.047,0.044,0.045,9190157
ADNOB,20200826,0.035,0.035,0.033,0.033,1571001
ADO,20200826,0.05,0.051,0.05,0.051,2507219
ADOO,20200826,0.03,0.03,0.03,0.03,115000
ADOOA,20200826,0.033,0.035,0.033,0.035,23571
ADR,20200826,0.037,0.042,0.037,0.039,6036475
ADS,20200826,0.026,0.026,0.023,0.023,764865
ADT,20200826,2.38,2.42,2.33,2.33,247051
ADV,20200826,0.018,0.018,0.017,0.017,17972596
ADX,20200826,0.007,0.007,0.007,0.007,180500
ADXOB,20200826,0.001,0.001,0.001,0.001,0
ADY,20200826,0.007,0.007,0.007,0.007,45090
AEB,20200826,0.009,0.009,0.009,0.009,0
AEE,20200826,0.004,0.004,0.004,0.004,0
AEF,20200826,4.4,4.56,4.33,4.5,1125793
AEG,20200826,1.3,1.305,1.27,1.27,244755
AEI,20200826,0.605,0.605,0.575,0.575,344612
AER,20200826,0.099,0.099,0.099,0.099,0
AEV,20200826,0.017,0.017,0.016,0.016,307306
AFA,20200826,0.06,0.06,0.06,0.06,0
AFG,20200826,1.825,1.825,1.76,1.825,1008335
AFI,20200826,6.3,6.35,6.29,6.32,303771
AFL,20200826,0.305,0.32,0.305,0.32,36727
AFP,20200826,4.74,4.75,4.74,4.75,6000
AFR,20200826,0.022,0.022,0.022,0.022,0
AFT,20200826,0.001,0.001,0.001,0.001,0
AGD,20200826,0.285,0.3,0.265,0.265,182435
AGE,20200826,0.005,0.005,0.005,0.005,124999
AGG,20200826,7.83,8,7.75,7.84,26331
AGH,20200826,0.37,0.37,0.36,0.37,341902
AGI,20200826,0.395,0.41,0.39,0.395,121484
AGJ,20200826,0.03,0.03,0.03,0.03,0
AGL,20200826,14.95,15.14,14.85,15.07,2771851
AGM,20200826,1.68,1.68,1.68,1.68,0
AGR,20200826,0.043,0.043,0.041,0.041,186117
AGRO,20200826,0.009,0.009,0.009,0.009,0
AGS,20200826,0.21,0.21,0.205,0.21,42291
AGVT,20200826,52.23,52.23,52.03,52.03,4841
AGX1,20200826,5.18,5.18,5.18,5.18,0
AGY,20200826,0.051,0.052,0.051,0.052,854016
AGYO,20200826,0.017,0.017,0.017,0.017,0
AHF,20200826,0.071,0.071,0.07,0.07,62500
AHK,20200826,0.034,0.034,0.034,0.034,0
AHL,20200826,0.006,0.006,0.006,0.006,0
AHN,20200826,0.02,0.02,0.02,0.02,0
AHQ,20200826,0.083,0.083,0.074,0.074,701065
AHX,20200826,0.58,0.58,0.57,0.58,37579
AHY,20200826,1.1,1.11,1.09,1.095,471761
AIA,20200826,6.1,6.1,5.88,6.01,844511
AIB,20200826,0.055,0.055,0.055,0.055,0
AIQ,20200826,0.12,0.125,0.12,0.125,500000
AIR,20200826,0.86,0.86,0.86,0.86,7594
AIS,20200826,0.055,0.056,0.054,0.054,5553141
AIV,20200826,0.18,0.18,0.18,0.18,10000
AIY,20200826,0.03,0.03,0.03,0.03,0
AIYOB,20200826,0.006,0.006,0.006,0.006,0
AIZ,20200826,1.29,1.3,1.255,1.275,1256654
AJC,20200826,0.001,0.001,0.001,0.001,0
